,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,month,year,m2
1825882,2020-771809,2020-05-19,1,Vente,278000.0,13.0,,RUE DE TOURAINE,1040,77450.0,77315,Montry,77,,,773150000C0502,,,,,,,,,,,,,0,1.0,Maison,81.0,5.0,S,sols,,,455.0,2.831597,48.881618,5,2020,3432.098765432099
1829716,2020-773400,2020-10-01,1,Vente,219660.0,17.0,,RUE DES HIRONDELLES,0520,77450.0,77315,Montry,77,,,773150000C0327,,,,,,,,,,,,,0,1.0,Maison,84.0,5.0,S,sols,,,744.0,2.827147,48.882353,10,2020,2615.0
1829936,2020-773493,2020-10-15,1,Vente,464600.0,43.0,B,CHE DE SAINT MAUR,1010,77450.0,77315,Montry,77,,,77315000ZB0068,,,,,,,,,,,,,0,1.0,Maison,96.0,5.0,S,sols,,,500.0,2.830565,48.880713,10,2020,4839.583333333333
1829937,2020-773493,2020-10-15,1,Vente,464600.0,43.0,B,CHE DE SAINT MAUR,1010,77450.0,77315,Montry,77,,,77315000ZB0068,,,,,,,,,,,,,0,1.0,Maison,96.0,5.0,AG,terrains d'agrément,PARC,Parc,1432.0,2.830565,48.880713,10,2020,4839.583333333333
1830562,2020-773769,2020-10-19,1,Vente,222500.0,6.0,,ALL DES BRETONS,0160,77450.0,77315,Montry,77,,,773150000C0538,,,,,,,,,,,,,0,1.0,Maison,72.0,4.0,S,sols,,,523.0,2.830645,48.881888,10,2020,3090.277777777778
1831679,2020-774188,2020-11-27,1,Vente,314600.0,26.0,,RUE DE TOURAINE,1040,77450.0,77315,Montry,77,,,773150000C0516,,,,,,,,,,,,,0,1.0,Maison,77.0,4.0,S,sols,,,446.0,2.828771,48.881462,11,2020,4085.714285714286
1831939,2020-774295,2020-11-30,1,Vente,282000.0,23.0,,RUE DE TOURAINE,1040,77450.0,77315,Montry,77,,,773150000C0508,,,,,,,,,,,,,0,1.0,Maison,66.0,4.0,S,sols,,,455.0,2.830404,48.88132,11,2020,4272.727272727273
1832335,2020-774454,2020-12-16,1,Vente,409000.0,1.0,,RUE D AQUITAINE,0070,77450.0,77315,Montry,77,,,773150000C0523,,,,,,,,,,,,,0,1.0,Maison,107.0,5.0,S,sols,,,551.0,2.829732,48.882214,12,2020,3822.429906542056
1834574,2020-775303,2020-01-08,1,Vente,232500.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,962,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,1,2020,
1834575,2020-775303,2020-01-08,1,Vente,232500.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,402,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,1,2020,
1834576,2020-775303,2020-01-08,1,Vente,232500.0,56.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,96,61.5,,,,,,,,,1,2.0,Appartement,62.0,3.0,,,,,,2.759956,48.871348,1,2020,3750.0
1834581,2020-775306,2020-01-08,1,Vente,198000.0,36.0,P,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C1028,,,365,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.761009,48.871225,1,2020,
1834582,2020-775306,2020-01-08,1,Vente,198000.0,32.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C1028,,,358,,96,44.82,,,,,,,2,2.0,Appartement,46.0,2.0,,,,,,2.761009,48.871225,1,2020,4304.347826086957
1834583,2020-775307,2020-01-06,1,Vente,573000.0,4.0,C,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0318,,,99,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787668,48.853321,1,2020,
1834584,2020-775307,2020-01-06,1,Vente,573000.0,4.0,C,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0318,,,47,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787668,48.853321,1,2020,
1834585,2020-775307,2020-01-06,1,Vente,573000.0,4.0,C,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0318,,,46,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787668,48.853321,1,2020,
1834586,2020-775307,2020-01-06,1,Vente,573000.0,4.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0318,,,36,107.93,,,,,,,,,1,2.0,Appartement,111.0,5.0,,,,,,2.787668,48.853321,1,2020,5162.1621621621625
1834626,2020-775329,2020-01-13,1,Vente,333000.0,5.0,,CRS DE L ELBE,0085,77700.0,77449,Serris,77,,,77449000AC0259,,,286,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.784357,48.856868,1,2020,
1834627,2020-775329,2020-01-13,1,Vente,333000.0,45.0,,CRS DU DANUBE,0057,77700.0,77449,Serris,77,,,77449000AC0259,,,225,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.784357,48.856868,1,2020,
1834628,2020-775329,2020-01-13,1,Vente,333000.0,5.0,B,CRS DE L ELBE,0085,77700.0,77449,Serris,77,,,77449000AC0259,,,112,65.02,,,,,,,,,1,2.0,Appartement,65.0,3.0,,,,,,2.784357,48.856868,1,2020,5123.076923076923
1834629,2020-775329,2020-01-13,1,Vente,333000.0,5.0,,CRS DE L ELBE,0085,77700.0,77449,Serris,77,,,77449000AC0259,,,285,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.784357,48.856868,1,2020,
1834632,2020-775331,2020-01-13,1,Vente,161000.0,9.0,,COUR DE LA FORGE,0108,77700.0,77449,Serris,77,,,774490000B0132,,,27,38.66,,,,,,,,,1,2.0,Appartement,38.0,2.0,,,,,,2.789096,48.843444,1,2020,4236.8421052631575
1834633,2020-775331,2020-01-13,1,Vente,161000.0,9001.0,,COUR DE LA FORGE,0108,77700.0,77449,Serris,77,,,774490000B0132,,,44,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.789096,48.843444,1,2020,
1834655,2020-775343,2020-01-09,1,Vente,224000.0,11.0,,RUE DE L EGLISE,0060,77700.0,77268,Magny-le-Hongre,77,,,772680000B0840,,,83,,,,,,,,,,1,2.0,Appartement,53.0,3.0,,,,,,2.81236,48.865247,1,2020,4226.415094339623
1834662,2020-775347,2020-01-14,1,Vente,495600.0,13.0,P,RUE D AMSTERDAM,0013,77144.0,77307,Montévrain,77,,,77307000ZA0298,,,243,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.765703,48.852926,1,2020,
1834667,2020-775351,2020-01-10,1,Vente,350000.0,5.0,,RUE DU PONCELET,0165,77700.0,77449,Serris,77,,,77449000AD0241,,,,,,,,,,,,,0,1.0,Maison,90.0,5.0,S,sols,,,342.0,2.781108,48.848015,1,2020,3888.8888888888887
1834668,2020-775352,2020-01-10,1,Vente,223000.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,871,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,1,2020,
1834669,2020-775352,2020-01-10,1,Vente,223000.0,52.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,114,65.0,,,,,,,,,1,2.0,Appartement,65.0,3.0,,,,,,2.759956,48.871348,1,2020,3430.769230769231
1834670,2020-775352,2020-01-10,1,Vente,223000.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,448,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,1,2020,
1834671,2020-775353,2020-01-10,1,Vente,580000.0,2.0,,RUE DES DOUVES,0061,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0684,,,,,,,,,,,,,0,1.0,Maison,144.0,6.0,S,sols,,,473.0,2.815352,48.873186,1,2020,4027.777777777778
1834672,2020-775354,2020-01-09,1,Vente,357500.0,33.0,,CRS DE L ELBE,0085,77700.0,77449,Serris,77,,,77449000AC0355,,,19,79.49,,,,,,,,,1,2.0,Appartement,79.0,4.0,,,,,,2.785284,48.857334,1,2020,4525.316455696203
1834673,2020-775354,2020-01-09,1,Vente,357500.0,33.0,,CRS DE L ELBE,0085,77700.0,77449,Serris,77,,,77449000AC0355,,,40,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.785284,48.857334,1,2020,
1834674,2020-775354,2020-01-09,1,Vente,357500.0,33.0,,CRS DE L ELBE,0085,77700.0,77449,Serris,77,,,77449000AC0355,,,43,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.785284,48.857334,1,2020,
1834688,2020-775365,2020-01-09,1,Vente,222000.0,5.0,,PL D AMILLY,0005,77700.0,77449,Serris,77,,,774490000B1196,,,10,66.36,,,,,,,,,1,2.0,Appartement,66.0,3.0,,,,,,2.787103,48.843547,1,2020,3363.6363636363635
1834689,2020-775365,2020-01-09,1,Vente,222000.0,9001.0,,PL D AMILLY,0005,77700.0,77449,Serris,77,,,774490000B1196,,,101,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787103,48.843547,1,2020,
1834695,2020-775368,2020-01-16,1,Vente,618000.0,24.0,,RUE DES VIOLETTES,0206,77700.0,77268,Magny-le-Hongre,77,,,772680000A0937,,,,,,,,,,,,,0,1.0,Maison,130.0,5.0,AG,terrains d'agrément,PARC,Parc,169.0,2.818724,48.876377,1,2020,4753.846153846154
1834696,2020-775368,2020-01-16,1,Vente,618000.0,24.0,,RUE DES VIOLETTES,0206,77700.0,77268,Magny-le-Hongre,77,,,772680000A0937,,,,,,,,,,,,,0,1.0,Maison,130.0,5.0,S,sols,,,500.0,2.818724,48.876377,1,2020,4753.846153846154
1834697,2020-775369,2020-01-02,1,Vente,844420.0,9.0,,RUE RECINER,0145,77700.0,77268,Magny-le-Hongre,77,,,77268000AK0106,,,,,,,,,,,,,0,1.0,Maison,191.0,6.0,AG,terrains d'agrément,PARC,Parc,504.0,2.823495,48.859941,1,2020,4421.047120418848
1834698,2020-775369,2020-01-02,1,Vente,844420.0,9.0,,RUE RECINER,0145,77700.0,77268,Magny-le-Hongre,77,,,77268000AK0106,,,,,,,,,,,,,0,1.0,Maison,191.0,6.0,S,sols,,,500.0,2.823495,48.859941,1,2020,4421.047120418848
1834745,2020-775391,2020-01-06,1,Vente,189000.0,38.0,,RUE DE LA CHARBONNIERE,0077,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,238,40.35,,,,,,,,,1,2.0,Appartement,40.0,1.0,,,,,,2.76756,48.853979,1,2020,4725.0
1834746,2020-775391,2020-01-06,1,Vente,189000.0,9001.0,P,RUE D AMSTERDAM,0013,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,85,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.76756,48.853979,1,2020,
1834749,2020-775393,2020-01-10,1,Vente,14000.0,11.0,P,RUE DES FERMES,0064,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0288,,,87,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.813347,48.866869,1,2020,
1834756,2020-775396,2020-01-09,1,Vente,194000.0,42.0,,CRS DU DANUBE,0057,77700.0,77449,Serris,77,,,77449000AC0144,,,434,51.51,,,,,,,,,1,2.0,Appartement,51.0,3.0,,,,,,2.78639,48.855954,1,2020,3803.921568627451
1834757,2020-775396,2020-01-09,1,Vente,194000.0,42.0,,CRS DU DANUBE,0057,77700.0,77449,Serris,77,,,77449000AC0144,,,332,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.78639,48.855954,1,2020,
1834758,2020-775397,2020-01-10,1,Vente,264000.0,17.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0185,,,54,60.91,,,,,,,,,1,2.0,Appartement,61.0,3.0,,,,,,2.762698,48.855472,1,2020,4327.868852459016
1834759,2020-775397,2020-01-10,1,Vente,264000.0,21.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0185,,,136,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.762698,48.855472,1,2020,
1834760,2020-775397,2020-01-10,1,Vente,264000.0,21.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0185,,,223,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.762698,48.855472,1,2020,
1834764,2020-775399,2020-01-09,1,Vente,158906.0,42.0,,CRS DU DANUBE,0057,77700.0,77449,Serris,77,,,77449000AC0144,,,458,43.0,,,,,,,,,1,2.0,Appartement,43.0,2.0,,,,,,2.78639,48.855954,1,2020,3695.4883720930234
1834765,2020-775399,2020-01-09,1,Vente,158906.0,42.0,,CRS DU DANUBE,0057,77700.0,77449,Serris,77,,,77449000AC0144,,,303,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.78639,48.855954,1,2020,
1834782,2020-775406,2020-01-06,1,Vente,685000.0,1.0,,RUE DU CLOS BASSIN,0045,77700.0,77018,Bailly-Romainvilliers,77,,,770180000A0590,,,,,,,,,,,,,0,1.0,Maison,207.0,6.0,S,sols,,,500.0,2.823718,48.849711,1,2020,3309.1787439613527
1834783,2020-775406,2020-01-06,1,Vente,685000.0,1.0,,RUE DU CLOS BASSIN,0045,77700.0,77018,Bailly-Romainvilliers,77,,,770180000A0590,,,,,,,,,,,,,0,1.0,Maison,207.0,6.0,J,jardins,POTAG,Jardin potager,483.0,2.823718,48.849711,1,2020,3309.1787439613527
1834815,2020-775424,2020-01-10,1,Vente,225000.0,26.0,B,RUE DE LA CHARBONNIERE,0077,77144.0,77307,Montévrain,77,,,77307000ZA0112,,,211,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.765754,48.855891,1,2020,
1834816,2020-775424,2020-01-10,1,Vente,225000.0,20.0,,RUE DE LA CHARBONNIERE,0077,77144.0,77307,Montévrain,77,,,77307000ZA0112,,,77,63.08,,,,,,,,,1,2.0,Appartement,63.0,3.0,,,,,,2.765754,48.855891,1,2020,3571.4285714285716
1834841,2020-775437,2020-01-16,1,Vente,305200.0,3.0,,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0187,,,2014,83.9,,,,,,,,,1,2.0,Appartement,83.0,4.0,,,,,,2.76312,48.854849,1,2020,3677.10843373494
1834842,2020-775437,2020-01-16,1,Vente,305200.0,3.0,,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0187,,,2078,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.76312,48.854849,1,2020,
1834843,2020-775438,2020-01-16,1,Vente,895700.0,73.0,,RUE BOUCLE DES EPILLETS,0039,77700.0,77268,Magny-le-Hongre,77,,,77268000ZC0117,,,,,,,,,,,,,0,1.0,Maison,232.0,6.0,AG,terrains d'agrément,PARC,Parc,481.0,2.820496,48.86824,1,2020,3860.7758620689656
1834844,2020-775438,2020-01-16,1,Vente,895700.0,73.0,,RUE BOUCLE DES EPILLETS,0039,77700.0,77268,Magny-le-Hongre,77,,,77268000ZC0117,,,,,,,,,,,,,0,1.0,Maison,232.0,6.0,S,sols,,,500.0,2.820496,48.86824,1,2020,3860.7758620689656
1834913,2020-775479,2020-01-20,1,Vente,240000.0,6.0,P,RUE DE L EPINETTE,0062,77700.0,77268,Magny-le-Hongre,77,,,772680000B0933,,,34,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.814431,48.865729,1,2020,
1834914,2020-775479,2020-01-20,1,Vente,240000.0,6.0,,RUE DE L EPINETTE,0062,77700.0,77268,Magny-le-Hongre,77,,,772680000B0933,,,16,60.0,,,,,,,,,1,2.0,Appartement,59.0,3.0,,,,,,2.814431,48.865729,1,2020,4067.7966101694915
1834935,2020-775491,2020-01-03,1,Vente,220000.0,38.0,P,CRS DE LA GARONNE,0114,77700.0,77449,Serris,77,,,77449000AC0210,,,146,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786107,48.855312,1,2020,
1834936,2020-775491,2020-01-03,1,Vente,220000.0,40.0,,CRS DE LA GARONNE,0114,77700.0,77449,Serris,77,,,77449000AC0210,,,17,47.01,,,,,,,,,1,2.0,Appartement,46.0,2.0,,,,,,2.786107,48.855312,1,2020,4782.608695652174
1834942,2020-775494,2020-01-08,1,Vente,360000.0,21.0,,RUE DU MAIL,0135,77700.0,77449,Serris,77,,,77449000AE0080,,,,,,,,,,,,,0,1.0,Maison,113.0,6.0,S,sols,,,442.0,2.780431,48.84258,1,2020,3185.8407079646017
1835002,2020-775528,2020-01-22,1,Vente,190000.0,9001.0,,COUR DE LA FORGE,0108,77700.0,77449,Serris,77,,,774490000B0132,,,38,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.789096,48.843444,1,2020,
1835003,2020-775528,2020-01-22,1,Vente,190000.0,7.0,,COUR DE LA FORGE,0108,77700.0,77449,Serris,77,,,774490000B0132,,,2,62.92,,,,,,,,,1,2.0,Appartement,57.0,3.0,,,,,,2.789096,48.843444,1,2020,3333.3333333333335
1835004,2020-775528,2020-01-22,1,Vente,190000.0,9001.0,,COUR DE LA FORGE,0108,77700.0,77449,Serris,77,,,774490000B0132,,,79,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.789096,48.843444,1,2020,
1835010,2020-775531,2020-01-17,1,Vente,199900.0,39.0,P,RUE DES MURONS,0143,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0310,,,718,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.827091,48.853814,1,2020,
1835011,2020-775531,2020-01-17,1,Vente,199900.0,39.0,,RUE DES MURONS,0143,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0310,,,4,45.54,,,,,,,,,1,2.0,Appartement,46.0,2.0,,,,,,2.827091,48.853814,1,2020,4345.652173913043
1835152,2020-775606,2020-01-14,1,Vente,1000000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,403,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835153,2020-775606,2020-01-14,1,Vente,1000000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,414,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835154,2020-775606,2020-01-14,1,Vente,1000000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,404,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835155,2020-775606,2020-01-14,1,Vente,1000000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,410,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835156,2020-775606,2020-01-14,1,Vente,1000000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,401,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835157,2020-775606,2020-01-14,1,Vente,1000000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,413,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835158,2020-775606,2020-01-14,1,Vente,1000000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,407,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835159,2020-775606,2020-01-14,1,Vente,1000000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,408,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835160,2020-775606,2020-01-14,1,Vente,1000000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,406,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835161,2020-775606,2020-01-14,1,Vente,1000000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,402,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835162,2020-775606,2020-01-14,1,Vente,1000000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,411,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835163,2020-775606,2020-01-14,1,Vente,1000000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,416,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835164,2020-775606,2020-01-14,1,Vente,1000000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,409,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835165,2020-775606,2020-01-14,1,Vente,1000000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,405,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835166,2020-775606,2020-01-14,1,Vente,1000000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,415,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835167,2020-775606,2020-01-14,1,Vente,1000000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,412,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835190,2020-775620,2020-01-21,1,Vente,198000.0,9001.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C0906,,,49,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759493,48.866719,1,2020,
1835191,2020-775620,2020-01-21,1,Vente,198000.0,58.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C0906,,,1,71.79,,,,,,,,,1,2.0,Appartement,72.0,3.0,,,,,,2.759493,48.866719,1,2020,2750.0
1835231,2020-775639,2020-01-14,1,Vente,5000.0,26.0,B,RUE DE LA CHARBONNIERE,0077,77144.0,77307,Montévrain,77,,,77307000ZA0112,,,149,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.765754,48.855891,1,2020,
1835249,2020-775649,2020-01-14,1,Vente,420000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,405,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835250,2020-775649,2020-01-14,1,Vente,420000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,401,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835251,2020-775649,2020-01-14,1,Vente,420000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,402,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835252,2020-775649,2020-01-14,1,Vente,420000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,410,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835253,2020-775649,2020-01-14,1,Vente,420000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,404,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835254,2020-775649,2020-01-14,1,Vente,420000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,411,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835255,2020-775649,2020-01-14,1,Vente,420000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,413,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835256,2020-775649,2020-01-14,1,Vente,420000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,409,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835257,2020-775649,2020-01-14,1,Vente,420000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,408,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835258,2020-775649,2020-01-14,1,Vente,420000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,403,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835259,2020-775649,2020-01-14,1,Vente,420000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,407,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835260,2020-775649,2020-01-14,1,Vente,420000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,416,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835261,2020-775649,2020-01-14,1,Vente,420000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,406,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835262,2020-775649,2020-01-14,1,Vente,420000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,412,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835263,2020-775649,2020-01-14,1,Vente,420000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,414,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835264,2020-775649,2020-01-14,1,Vente,420000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,415,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,1,2020,
1835374,2020-775711,2020-01-20,1,Vente,381000.0,4.0,B,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0309,,,178,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787538,48.853941,1,2020,
