,id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_nom_voie,code_commune,nom_commune,nombre_lots,type_local,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,month,year,m2
1051739,2016-953479,2016-01-22,Vente,140000.0,CRS DU DANUBE,77449,Serris,1,Appartement,43.0,2.0,2.775601,48.855965,1,2016,3255.813953488372
1051743,2016-953482,2016-01-21,Vente,128000.0,CRS DU DANUBE,77449,Serris,1,Appartement,31.0,1.0,2.78639,48.855954,1,2016,4129.032258064516
1051747,2016-953489,2016-01-26,Vente,136632.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,1,2016,7191.1578947368425
1051753,2016-953492,2016-01-22,Vente,192000.0,RUE EMILE CLOUD,77449,Serris,1,Appartement,63.0,3.0,2.787419,48.849427,1,2016,3047.6190476190477
1051760,2016-953496,2016-01-26,Vente,165565.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,1,2016,7198.478260869565
1051767,2016-953500,2016-01-29,Vente,,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,1,2016,
1051775,2016-953507,2016-01-26,Vente,,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,1,2016,
1051776,2016-953508,2016-01-21,Vente,134025.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,1,2016,7053.9473684210525
1051780,2016-953512,2016-01-20,Vente,182000.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,1,Appartement,54.0,3.0,2.772307,48.856432,1,2016,3370.3703703703704
1051852,2016-953562,2016-01-19,Vente,135000.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,1,Appartement,33.0,1.0,2.773342,48.855841,1,2016,4090.909090909091
1051861,2016-953567,2016-01-26,Vente,276000.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,85.0,4.0,2.763609,48.8543,1,2016,3247.0588235294117
1051870,2016-953573,2016-01-28,Vente,210000.0,RUE DES MARNONS,77018,Bailly-Romainvilliers,1,Appartement,61.0,3.0,2.817439,48.848325,1,2016,3442.622950819672
1051937,2016-953612,2016-02-01,Vente,168000.0,RUE DU PRE AU PRETRE,77111,Chessy,1,Appartement,37.0,2.0,2.772804,48.879199,2,2016,4540.540540540541
1051989,2016-953642,2016-02-02,Vente,170000.0,AV DES FRENES,77307,Montévrain,2,Appartement,46.0,2.0,2.761009,48.871225,2,2016,3695.6521739130435
1051990,2016-953643,2016-02-01,Vente,200000.0,AV DES FRENES,77307,Montévrain,2,Appartement,60.0,3.0,2.761009,48.871225,2,2016,3333.3333333333335
1052073,2016-953703,2016-01-29,Vente,257000.0,ALL DE VARSOVIE,77307,Montévrain,1,Appartement,71.0,4.0,2.765754,48.855891,1,2016,3619.718309859155
1052078,2016-953707,2016-01-26,Vente,136570.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,1,2016,7187.894736842105
1052085,2016-953711,2016-01-28,Vente,135926.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,1,2016,7154.0
1052117,2016-953728,2016-02-03,Vente,173000.0,RUE DU BOIS DE PARIS,77111,Chessy,1,Appartement,44.0,2.0,2.775748,48.857991,2,2016,3931.818181818182
1052135,2016-953739,2016-02-11,Vente,225000.0,RUE DES GROUETTES,77268,Magny-le-Hongre,1,Appartement,59.0,3.0,2.813544,48.869274,2,2016,3813.5593220338983
1052172,2016-953764,2016-01-28,Vente,152200.0,CRS DE L ELBE,77449,Serris,1,Appartement,31.0,1.0,2.786552,48.857418,1,2016,4909.677419354839
1052176,2016-953767,2016-02-04,Vente,185000.0,RUE DES VENVOLLES,77018,Bailly-Romainvilliers,2,Appartement,58.0,3.0,2.820078,48.849716,2,2016,3189.655172413793
1052215,2016-953794,2016-02-08,Vente,270000.0,CRS DU TAGE,77449,Serris,1,Appartement,70.0,3.0,2.786913,48.854067,2,2016,3857.1428571428573
1052219,2016-953796,2016-02-10,Vente,166500.0,ALL DES MARAICHERS,77111,Chessy,1,Appartement,42.0,2.0,2.77086,48.879533,2,2016,3964.285714285714
1052349,2016-953897,2016-01-28,Vente,161416.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,1,2016,7018.086956521739
1052355,2016-953902,2016-01-29,Vente,327536.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,1,2016,14240.695652173914
1052357,2016-953902,2016-01-29,Vente,327536.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,1,2016,14240.695652173914
1052392,2016-953923,2016-01-28,Vente,146274.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,21.0,1.0,2.820674,48.862311,1,2016,6965.428571428572
1052394,2016-953924,2016-01-28,Vente,132058.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,1,2016,6950.421052631579
1052395,2016-953925,2016-02-11,Vente,225000.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,62.0,3.0,2.814431,48.865729,2,2016,3629.032258064516
1052410,2016-953934,2016-02-03,Vente,132884.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,2,2016,6993.894736842105
1052411,2016-953935,2016-01-29,Vente,131901.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,1,2016,6942.1578947368425
1052412,2016-953936,2016-01-29,Vente,167741.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,1,2016,7293.086956521739
1052452,2016-953970,2016-02-05,Vente,310000.0,RUE DE LA HOUE,77268,Magny-le-Hongre,1,Appartement,74.0,4.0,2.813544,48.869274,2,2016,4189.189189189189
1052561,2016-953977,2016-02-18,Vente,174700.0,ALL DE DUBLIN,77307,Montévrain,1,Appartement,44.0,2.0,2.765754,48.855891,2,2016,3970.4545454545455
1052578,2016-953990,2016-02-19,Vente,232000.0,AV DES FRENES,77307,Montévrain,1,Appartement,63.0,3.0,2.759956,48.871348,2,2016,3682.5396825396824
1052591,2016-953999,2016-02-09,Vente,142032.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,2,2016,7475.368421052632
1052617,2016-954018,2016-02-23,Vente,150000.0,AV DES FRENES,77307,Montévrain,2,Appartement,41.0,2.0,2.761009,48.871225,2,2016,3658.5365853658536
1052642,2016-954036,2016-02-04,Vente,171733.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,2,2016,7466.652173913043
1052658,2016-954048,2016-02-10,Vente,324183.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,2,2016,14094.91304347826
1052659,2016-954048,2016-02-10,Vente,324183.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,2,2016,14094.91304347826
1052661,2016-954049,2016-02-10,Vente,136570.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,2,2016,7187.894736842105
1052690,2016-954064,2016-02-04,Vente,170000.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,1,Appartement,44.0,2.0,2.773342,48.855841,2,2016,3863.6363636363635
1052714,2016-954085,2016-02-25,Vente,162600.0,RUE DE L EGLISE,77268,Magny-le-Hongre,1,Appartement,36.0,2.0,2.81236,48.865247,2,2016,4516.666666666667
1052719,2016-954089,2016-02-05,Vente,164858.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,2,2016,7167.739130434783
1052758,2016-954123,2016-02-05,Vente,163856.0,CRS DE L ELBE,77449,Serris,1,Appartement,45.0,2.0,2.785284,48.857334,2,2016,3641.2444444444445
1052763,2016-954129,2016-02-08,Vente,139425.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,2,2016,7338.1578947368425
1052789,2016-954150,2016-02-19,Vente,330000.0,CRS DE L ELBE,77449,Serris,2,Appartement,79.0,4.0,2.784357,48.856868,2,2016,4177.215189873417
1052819,2016-954169,2016-03-01,Vente,237000.0,CRS DE LA GARONNE,77449,Serris,2,Appartement,65.0,3.0,2.786383,48.854788,3,2016,3646.153846153846
1052830,2016-954176,2016-02-25,Vente,179850.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,43.0,2.0,2.815647,48.86949,2,2016,4182.558139534884
1052836,2016-954180,2016-02-15,Vente,193000.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,1,Appartement,56.0,3.0,2.772307,48.856432,2,2016,3446.4285714285716
1052844,2016-954186,2016-02-18,Vente,187500.0,ESP DES GUINANDIERS,77018,Bailly-Romainvilliers,1,Appartement,62.0,3.0,2.815374,48.848782,2,2016,3024.1935483870966
1052926,2016-954250,2016-02-12,Vente,137619.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,2,2016,7243.105263157895
1052927,2016-954251,2016-02-12,Vente,135926.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,2,2016,7154.0
1053028,2016-954337,2016-02-24,Vente,132764.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,2,2016,6987.578947368421
1053034,2016-954342,2016-02-23,Vente,137619.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,2,2016,7243.105263157895
1053043,2016-954348,2016-03-02,Vente,136632.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,3,2016,7191.1578947368425
1053046,2016-954350,2016-02-23,Vente,132764.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,2,2016,6987.578947368421
1053048,2016-954352,2016-02-25,Vente,164858.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,2,2016,7167.739130434783
1053050,2016-954354,2016-02-23,Vente,137619.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,2,2016,7243.105263157895
1053051,2016-954355,2016-03-07,Vente,161416.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,3,2016,7018.086956521739
1053059,2016-954358,2016-03-02,Vente,163446.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,3,2016,7106.347826086957
1053089,2016-954378,2016-03-03,Vente,,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,3,2016,
1053094,2016-954381,2016-03-02,Vente,133745.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,3,2016,7039.210526315789
1053106,2016-954392,2016-03-04,Vente,327222.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,3,2016,14227.04347826087
1053108,2016-954392,2016-03-04,Vente,327222.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,3,2016,14227.04347826087
1053171,2016-954415,2016-03-10,Vente,239000.0,RUE DE VIENNE,77307,Montévrain,1,Appartement,65.0,3.0,2.760611,48.856017,3,2016,3676.923076923077
1053192,2016-954428,2016-03-11,Vente,228500.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,75.0,4.0,2.763642,48.85586,3,2016,3046.6666666666665
1053260,2016-954481,2016-02-18,Vente,218000.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,1,Appartement,74.0,4.0,2.772307,48.856432,2,2016,2945.945945945946
1053263,2016-954483,2016-03-16,Vente,222000.0,PL DES FLUTIAUX,77018,Bailly-Romainvilliers,1,Appartement,58.0,3.0,2.816198,48.850775,3,2016,3827.5862068965516
1053266,2016-954485,2016-03-14,Vente,220000.0,CRS DE LA GARONNE,77449,Serris,1,Appartement,69.0,3.0,2.786107,48.855312,3,2016,3188.4057971014495
1053279,2016-954491,2016-03-07,Vente,228374.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,32.0,1.0,2.820674,48.862311,3,2016,7136.6875
1053281,2016-954492,2016-03-03,Vente,136632.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,3,2016,7191.1578947368425
1053283,2016-954494,2016-03-03,Vente,132607.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,3,2016,6979.315789473684
1053304,2016-954512,2016-02-25,Vente,101430.0,RUE DU MOULIN A VENT,77268,Magny-le-Hongre,1,Appartement,59.0,3.0,2.812264,48.866276,2,2016,1719.1525423728813
1053364,2016-954552,2016-03-09,Vente,100000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,3,2016,4545.454545454545
1053369,2016-954557,2016-03-10,Vente,147000.0,ALL DE DUBLIN,77307,Montévrain,1,Appartement,35.0,2.0,2.766132,48.854328,3,2016,4200.0
1053405,2016-954592,2016-03-04,Vente,162123.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,3,2016,7048.826086956522
1053407,2016-954593,2016-03-09,Vente,146981.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,21.0,1.0,2.820674,48.862311,3,2016,6999.0952380952385
1053432,2016-954613,2016-02-26,Vente,161506.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,2,2016,7022.0
1053433,2016-954614,2016-03-10,Vente,143725.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,3,2016,7564.473684210527
1053434,2016-954615,2016-03-09,Vente,160867.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,3,2016,6994.217391304348
1053440,2016-954619,2016-02-29,Vente,365000.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,94.0,4.0,2.763609,48.8543,2,2016,3882.978723404255
1053606,2016-954710,2016-03-01,Vente,247000.0,RUE DU MOULIN A VENT,77268,Magny-le-Hongre,1,Appartement,82.0,4.0,2.813347,48.866869,3,2016,3012.1951219512193
1053674,2016-954758,2016-03-18,Vente,200000.0,ALL DE DUBLIN,77307,Montévrain,1,Appartement,55.0,3.0,2.765754,48.855891,3,2016,3636.3636363636365
1053753,2016-954818,2016-03-24,Vente,131500.0,CRS DU DANUBE,77449,Serris,1,Appartement,31.0,2.0,2.78639,48.855954,3,2016,4241.935483870968
1053801,2016-954857,2016-03-11,Vente,131688.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,3,2016,6930.9473684210525
1053827,2016-954876,2016-03-18,Vente,235000.0,CRS DE L ELBE,77449,Serris,1,Appartement,64.0,3.0,2.784357,48.856868,3,2016,3671.875
1053912,2016-954940,2016-03-29,Vente,281000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,93.0,4.0,2.763642,48.85586,3,2016,3021.505376344086
1053924,2016-954953,2016-03-25,Vente,112000.0,RUE DES VENVOLLES,77018,Bailly-Romainvilliers,1,Appartement,32.0,2.0,2.820078,48.849716,3,2016,3500.0
1053925,2016-954954,2016-03-15,Vente,140000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,118.0,5.0,2.765754,48.855891,3,2016,1186.4406779661017
1053951,2016-954973,2016-03-21,Vente,138325.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,3,2016,7280.263157894737
1053962,2016-954982,2016-03-25,Vente,210000.0,CRS DU TAGE,77449,Serris,1,Appartement,65.0,3.0,2.786913,48.854067,3,2016,3230.769230769231
1053968,2016-954984,2016-03-21,Vente,164858.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,3,2016,7167.739130434783
1053981,2016-954992,2016-03-17,Vente,157000.0,AV DES FRENES,77307,Montévrain,1,Appartement,40.0,2.0,2.759956,48.871348,3,2016,3925.0
1054032,2016-955025,2016-03-25,Vente,207000.0,ESP DES GUINANDIERS,77018,Bailly-Romainvilliers,1,Appartement,70.0,4.0,2.815999,48.849182,3,2016,2957.1428571428573
1054102,2016-955079,2016-03-24,Vente,137832.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,3,2016,7254.315789473684
1054115,2016-955088,2016-04-08,Vente,151000.0,CHE DES VERGERS,77111,Chessy,1,Appartement,35.0,2.0,2.765459,48.87795,4,2016,4314.285714285715
1054117,2016-955091,2016-04-12,Vente,171000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,39.0,2.0,2.766796,48.854878,4,2016,4384.615384615385
1054124,2016-955095,2016-04-13,Vente,232000.0,RUE DU MANOIR,77268,Magny-le-Hongre,1,Appartement,61.0,3.0,2.818006,48.869149,4,2016,3803.27868852459
1054207,2016-955168,2016-03-25,Vente,136913.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,3,2016,7205.9473684210525
1054215,2016-955174,2016-04-14,Vente,155000.0,PL D AMILLY,77449,Serris,1,Appartement,35.0,2.0,2.787103,48.843547,4,2016,4428.571428571428
1054260,2016-955201,2016-03-25,Vente,133257.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,3,2016,7013.526315789473
1054285,2016-955221,2016-04-14,Vente,250000.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,1,Appartement,91.0,4.0,2.77269,48.855585,4,2016,2747.252747252747
1054296,2016-955228,2016-03-31,Vente,136913.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,3,2016,7205.9473684210525
1054298,2016-955229,2016-03-30,Vente,164858.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,3,2016,7167.739130434783
1054302,2016-955231,2016-04-19,Vente,222500.0,RUE DES MARNONS,77018,Bailly-Romainvilliers,1,Appartement,61.0,3.0,2.817439,48.848325,4,2016,3647.5409836065573
1054308,2016-955235,2016-04-13,Vente,142000.0,RUE DU MOULIN A VENT,77268,Magny-le-Hongre,1,Appartement,35.0,2.0,2.809717,48.867114,4,2016,4057.1428571428573
1054314,2016-955237,2016-04-15,Vente,273000.0,AV DES FRENES,77307,Montévrain,1,Appartement,66.0,3.0,2.759956,48.871348,4,2016,4136.363636363636
1054316,2016-955238,2016-04-07,Vente,100000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,4,2016,4545.454545454545
1054369,2016-955278,2016-04-05,Vente,175000.0,ALL DE DUBLIN,77307,Montévrain,1,Appartement,41.0,2.0,2.766796,48.854878,4,2016,4268.292682926829
1054371,2016-955280,2016-04-06,Vente,222642.0,ESP DES GUINANDIERS,77018,Bailly-Romainvilliers,1,Appartement,74.0,4.0,2.815374,48.848782,4,2016,3008.675675675676
1054378,2016-955286,2016-03-29,Vente,310000.0,CRS DU TAGE,77449,Serris,2,Appartement,80.0,4.0,2.78621,48.852987,3,2016,3875.0
1054391,2016-955293,2016-03-29,Vente,195000.0,CRS DU DANUBE,77449,Serris,1,Appartement,58.0,3.0,2.784357,48.856868,3,2016,3362.0689655172414
1054490,2016-955370,2016-04-06,Vente,275000.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,61.0,3.0,2.813773,48.86518,4,2016,4508.196721311476
1054523,2016-955391,2016-04-21,Vente,297000.0,AV DES FRENES,77307,Montévrain,1,Appartement,66.0,3.0,2.759956,48.871348,4,2016,4500.0
1054528,2016-955394,2016-04-20,Vente,180000.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,42.0,2.0,2.813773,48.86518,4,2016,4285.714285714285
1054539,2016-955401,2016-04-01,Vente,133257.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,4,2016,7013.526315789473
1054561,2016-955418,2016-04-08,Vente,137400.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,4,2016,7231.578947368421
1054567,2016-955420,2016-04-07,Vente,146829.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,21.0,1.0,2.820674,48.862311,4,2016,6991.857142857143
1054573,2016-955424,2016-04-05,Vente,136570.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,4,2016,7187.894736842105
1054574,2016-955425,2016-04-12,Vente,137619.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,4,2016,7243.105263157895
1054580,2016-955428,2016-04-27,Vente,173000.0,RUE DE LA GALMY,77111,Chessy,1,Appartement,43.0,2.0,2.772307,48.856432,4,2016,4023.2558139534885
1054584,2016-955430,2016-04-26,Vente,381000.0,CRS DE LA GARONNE,77449,Serris,2,Appartement,106.0,4.0,2.78621,48.852987,4,2016,3594.3396226415093
1054623,2016-955447,2016-04-25,Vente,205000.0,PL D AMILLY,77449,Serris,1,Appartement,53.0,3.0,2.787103,48.843547,4,2016,3867.9245283018868
1054712,2016-955512,2016-03-31,Vente,195000.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,66.0,3.0,2.815097,48.865945,3,2016,2954.5454545454545
1054744,2016-955535,2016-04-28,Vente,118000.0,RUE DES BERGES,77018,Bailly-Romainvilliers,1,Appartement,28.0,2.0,2.817996,48.850447,4,2016,4214.285714285715
1054748,2016-955538,2016-04-28,Vente,215000.0,ESP DES GUINANDIERS,77018,Bailly-Romainvilliers,1,Appartement,66.0,4.0,2.815374,48.848782,4,2016,3257.5757575757575
1054837,2016-955597,2016-04-26,Vente,173000.0,ESP DES GUINANDIERS,77018,Bailly-Romainvilliers,1,Appartement,50.0,3.0,2.815999,48.849182,4,2016,3460.0
1054871,2016-955621,2016-04-21,Vente,290000.0,CRS DE LA GARONNE,77449,Serris,2,Appartement,81.0,4.0,2.786107,48.855312,4,2016,3580.246913580247
1054906,2016-955640,2016-05-04,Vente,160000.0,CRS DE LA GARONNE,77449,Serris,1,Appartement,47.0,2.0,2.786383,48.854788,5,2016,3404.255319148936
1054911,2016-955642,2016-05-03,Vente,235000.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,2,Appartement,58.0,3.0,2.773342,48.855841,5,2016,4051.7241379310344
