,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,month,year,m2
2701499,2019-1128344,2019-02-11,1,Vente en l'état futur d'achèvement,309000.0,7.0,,RUE DES POMMIERS,0531,77700.0,77111,Chessy,77,,,77111000AE0755,,,4,,,,,,,,,,1,2.0,Appartement,79.0,4.0,,,,,,2.768209,48.878559,2,2019,3911.3924050632913
2701500,2019-1128344,2019-02-11,1,Vente en l'état futur d'achèvement,309000.0,7.0,,RUE DES POMMIERS,0531,77700.0,77111,Chessy,77,,,77111000AE0755,,,131,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.768209,48.878559,2,2019,
2701501,2019-1128344,2019-02-11,1,Vente en l'état futur d'achèvement,309000.0,7.0,,RUE DES POMMIERS,0531,77700.0,77111,Chessy,77,,,77111000AE0755,,,132,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.768209,48.878559,2,2019,
2701514,2019-1128351,2019-02-28,1,Vente,275000.0,26.0,,RUE DES FRICHES,0082,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0565,,,252,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.819909,48.847996,2,2019,
2701515,2019-1128351,2019-02-28,1,Vente,275000.0,,,RUE DES FRICHES,0082,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0565,,,318,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.819909,48.847996,2,2019,
2701516,2019-1128351,2019-02-28,1,Vente,275000.0,26.0,,RUE DES FRICHES,0082,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0565,,,15,76.94,,,,,,,,,1,2.0,Appartement,77.0,4.0,,,,,,2.819909,48.847996,2,2019,3571.4285714285716
2701535,2019-1128360,2019-02-20,1,Vente en l'état futur d'achèvement,245500.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,280,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,2,2019,
2701536,2019-1128360,2019-02-20,1,Vente en l'état futur d'achèvement,245500.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,145,,,,,,,,,,1,2.0,Appartement,62.0,3.0,,,,,,2.7621,48.866946,2,2019,3959.6774193548385
2701543,2019-1128364,2019-02-19,1,Vente en l'état futur d'achèvement,290000.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,55,,,,,,,,,,1,2.0,Appartement,79.0,3.0,,,,,,2.7621,48.866946,2,2019,3670.8860759493673
2701544,2019-1128364,2019-02-19,1,Vente en l'état futur d'achèvement,290000.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,226,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,2,2019,
2701578,2019-1128383,2019-02-11,1,Vente,470000.0,16.0,,RUE DES QUILLES,0572,77700.0,77111,Chessy,77,,,77111000YA0296,,,1,403.14,20,,21,,22.0,,23.0,,5,4.0,Local industriel. commercial ou assimilé,395.0,0.0,,,,,,2.775193,48.878035,2,2019,1189.873417721519
2701579,2019-1128383,2019-02-11,1,Vente,470000.0,16.0,,RUE DES QUILLES,0572,77700.0,77111,Chessy,77,,,77111000YA0296,,,1,403.14,20,,21,,22.0,,23.0,,5,4.0,Local industriel. commercial ou assimilé,330.0,0.0,,,,,,2.775193,48.878035,2,2019,1424.2424242424242
2701597,2019-1128396,2019-02-15,1,Vente en l'état futur d'achèvement,251000.0,1.0,,RUE DE PARIS,0343,77144.0,77307,Montévrain,77,,,77307000ZA0323,,,147,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.760406,48.858431,2,2019,
2701598,2019-1128396,2019-02-15,1,Vente en l'état futur d'achèvement,251000.0,1.0,,RUE DE PARIS,0343,77144.0,77307,Montévrain,77,,,77307000ZA0323,,,61,,,,,,,,,,1,2.0,Appartement,56.0,3.0,,,,,,2.760406,48.858431,2,2019,4482.142857142857
2701599,2019-1128397,2019-02-13,1,Vente en l'état futur d'achèvement,683161.0,,,LE CHAMP DE MAGNY,B008,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AM0057,,,187,,392,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,178.0,0.0,,,,,,2.814127,48.854171,2,2019,3837.983146067416
2701600,2019-1128398,2019-02-18,1,Vente en l'état futur d'achèvement,328000.0,1.0,,RUE DE PARIS,0343,77144.0,77307,Montévrain,77,,,77307000ZA0323,,,149,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.760406,48.858431,2,2019,
2701601,2019-1128398,2019-02-18,1,Vente en l'état futur d'achèvement,328000.0,1.0,,RUE DE PARIS,0343,77144.0,77307,Montévrain,77,,,77307000ZA0323,,,35,,,,,,,,,,1,2.0,Appartement,75.0,1.0,,,,,,2.760406,48.858431,2,2019,4373.333333333333
2701644,2019-1128420,2019-02-22,1,Vente,302500.0,12.0,,RUE DES MARAICHERS,0352,77700.0,77111,Chessy,77,,,77111000AE0534,,,,,,,,,,,,,0,1.0,Maison,76.0,4.0,S,sols,,,136.0,2.769455,48.880793,2,2019,3980.2631578947367
2701646,2019-1128422,2019-03-01,1,Vente,595000.0,22.0,,RUE DE LAGNY,0120,77700.0,77449,Serris,77,,,774490000B0441,,,,,,,,,,,,,0,1.0,Maison,130.0,6.0,J,jardins,POTAG,Jardin potager,483.0,2.78497,48.845061,3,2019,4576.923076923077
2701647,2019-1128422,2019-03-01,1,Vente,595000.0,22.0,,RUE DE LAGNY,0120,77700.0,77449,Serris,77,,,774490000B0441,,,,,,,,,,,,,0,1.0,Maison,130.0,6.0,S,sols,,,500.0,2.78497,48.845061,3,2019,4576.923076923077
2701651,2019-1128425,2019-02-25,1,Vente,422000.0,27.0,,RUE DU PRE THOMAS,0171,77700.0,77449,Serris,77,,,77449000AD0176,,,,,,,,,,,,,0,1.0,Maison,98.0,4.0,S,sols,,,308.0,2.785403,48.848685,2,2019,4306.122448979592
2701654,2019-1128428,2019-02-19,1,Vente en l'état futur d'achèvement,288000.0,1.0,,RUE DE PARIS,0343,77144.0,77307,Montévrain,77,,,77307000ZA0323,,,50,,,,,,,,,,1,2.0,Appartement,71.0,3.0,,,,,,2.760406,48.858431,2,2019,4056.3380281690143
2701655,2019-1128428,2019-02-19,1,Vente en l'état futur d'achèvement,288000.0,1.0,,RUE DE PARIS,0343,77144.0,77307,Montévrain,77,,,77307000ZA0323,,,110,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.760406,48.858431,2,2019,
2701701,2019-1128443,2019-02-12,1,Vente,255000.0,1.0,,RUE DE STOCKHOLM,0484,77144.0,77307,Montévrain,77,,,77307000ZA0305,,,129,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.763196,48.858521,2,2019,
2701702,2019-1128443,2019-02-12,1,Vente,255000.0,1.0,,RUE DE STOCKHOLM,0484,77144.0,77307,Montévrain,77,,,77307000ZA0305,,,48,67.08,,,,,,,,,1,2.0,Appartement,66.0,2.0,,,,,,2.763196,48.858521,2,2019,3863.6363636363635
2701703,2019-1128443,2019-02-12,1,Vente,255000.0,1.0,,RUE DE STOCKHOLM,0484,77144.0,77307,Montévrain,77,,,77307000ZA0305,,,128,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.763196,48.858521,2,2019,
2701716,2019-1128450,2019-02-15,1,Vente,234000.0,6.0,,RUE DE LA GALMY,0246,77700.0,77111,Chessy,77,,,77111000AL0064,,,1041,59.96,,,,,,,,,1,2.0,Appartement,57.0,3.0,,,,,,2.772307,48.856432,2,2019,4105.263157894737
2701717,2019-1128450,2019-02-15,1,Vente,234000.0,9001.0,,RUE DE LA GALMY,0246,77700.0,77111,Chessy,77,,,77111000AL0064,,,1245,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.772307,48.856432,2,2019,
2701741,2019-1128465,2019-02-15,1,Vente,115400.0,1.0,,RUE DES GRANDS PRES,0289,77700.0,77111,Chessy,77,,,77111000AL0163,,,52,27.81,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,28.0,0.0,,,,,,2.773146,48.857411,2,2019,4121.428571428572
2701800,2019-1128495,2019-03-04,1,Vente,191960.44,32.0,,AV DE LA SOCIETE DES NATIONS,0483,77144.0,77307,Montévrain,77,,,77307000ZA0303,,,2023,61.5,,,,,,,,,1,2.0,Appartement,60.0,3.0,,,,,,2.760877,48.857906,3,2019,3199.3406666666665
2701801,2019-1128495,2019-03-04,1,Vente,191960.44,4.0,,RUE DE PARIS,0343,77144.0,77307,Montévrain,77,,,77307000ZA0303,,,2122,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.760877,48.857906,3,2019,
2701854,2019-1128523,2019-02-27,1,Vente,237000.0,49.0,,RUE DE L EPINETTE,0062,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0748,,,173,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.815576,48.871727,2,2019,
2701855,2019-1128523,2019-02-27,1,Vente,237000.0,49.0,,RUE DE L EPINETTE,0062,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0748,,,119,55.63,,,,,,,,,1,2.0,Appartement,55.0,3.0,,,,,,2.815576,48.871727,2,2019,4309.090909090909
2701889,2019-1128542,2019-02-15,1,Vente,373772.47,10.0,,AV CHRISTIAN DOPPLER,0034,77700.0,77449,Serris,77,,,77449000AH0089,,,102,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,461.0,0.0,,,,,,2.794848,48.841424,2,2019,810.7862689804772
2701890,2019-1128542,2019-02-15,1,Vente,373772.47,10.0,,AV CHRISTIAN DOPPLER,0034,77700.0,77449,Serris,77,,,77449000AH0089,,,103,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,511.0,0.0,,,,,,2.794848,48.841424,2,2019,731.4529745596868
2701893,2019-1128544,2019-02-21,1,Vente en l'état futur d'achèvement,215340.0,2.0,,CRS DU RHIN,0210,77700.0,77449,Serris,77,,,77449000AC0294,,,61,21.97,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,22.0,0.0,,,,,,2.78378,48.857077,2,2019,9788.181818181818
2701924,2019-1128560,2019-03-01,1,Vente,160000.0,8.0,,BD DE LA MARSANGE,0130,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0358,,,3213,46.02,,,,,,,,,1,2.0,Appartement,45.0,2.0,,,,,,2.818068,48.844633,3,2019,3555.5555555555557
2701925,2019-1128560,2019-03-01,1,Vente,160000.0,8.0,P,BD DE LA MARSANGE,0130,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0358,,,3517,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.818068,48.844633,3,2019,
2701943,2019-1128566,2019-03-01,1,Vente,235000.0,9001.0,,PARC DE CHESSY,B024,77700.0,77111,Chessy,77,,,77111000AH0152,,,121,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.765459,48.87795,3,2019,
2701944,2019-1128566,2019-03-01,1,Vente,235000.0,9001.0,,PARC DE CHESSY,B024,77700.0,77111,Chessy,77,,,77111000AH0152,,,126,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.765459,48.87795,3,2019,
2701945,2019-1128566,2019-03-01,1,Vente,235000.0,28.0,,CHE DES VERGERS,0592,77700.0,77111,Chessy,77,,,77111000AH0152,,,10,66.31,,,,,,,,,1,2.0,Appartement,66.0,3.0,,,,,,2.765459,48.87795,3,2019,3560.6060606060605
2702035,2019-1128587,2019-03-07,1,Vente,175000.0,5.0,,RUE DE LA CLE DES CHAMPS,0052,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0289,,,10,81.0,,,,,,,,,1,2.0,Appartement,81.0,4.0,,,,,,2.815862,48.867012,3,2019,2160.4938271604938
2702036,2019-1128587,2019-03-07,1,Vente,175000.0,5.0,,RUE DE LA CLE DES CHAMPS,0052,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0289,,,119,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.815862,48.867012,3,2019,
2702058,2019-1128598,2019-02-28,1,Vente,164000.0,21.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0185,,,91,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.762698,48.855472,2,2019,
2702059,2019-1128598,2019-02-28,1,Vente,164000.0,21.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0185,,,22,39.21,,,,,,,,,1,2.0,Appartement,39.0,2.0,,,,,,2.762698,48.855472,2,2019,4205.128205128205
2702093,2019-1128616,2019-02-21,1,Vente en l'état futur d'achèvement,260100.0,10.0,,RUE D ARIANE,0010,77700.0,77111,Chessy,77,,,77111000AL0188,,,35,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,30.0,0.0,,,,,,2.77131,48.85727,2,2019,8670.0
2702203,2019-1128673,2019-02-23,1,Vente,246000.0,16.0,,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0192,,,153,68.5,,,,,,,,,1,2.0,Appartement,68.0,3.0,,,,,,2.7628,48.853901,2,2019,3617.6470588235293
2702204,2019-1128673,2019-02-23,1,Vente,246000.0,10.0,P,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0192,,,27,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7628,48.853901,2,2019,
2702239,2019-1128689,2019-02-20,1,Vente,240000.0,21.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0185,,,10,,,,,,,,,,1,2.0,Appartement,61.0,3.0,,,,,,2.762698,48.855472,2,2019,3934.4262295081967
2702240,2019-1128689,2019-02-20,1,Vente,240000.0,21.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0185,,,197,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.762698,48.855472,2,2019,
2702241,2019-1128689,2019-02-20,1,Vente,240000.0,21.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0185,,,96,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.762698,48.855472,2,2019,
2702242,2019-1128689,2019-02-20,1,Vente,240000.0,21.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0185,,,95,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.762698,48.855472,2,2019,
2702415,2019-1128712,2019-03-07,1,Vente,235000.0,25.0,,RUE DES SCANDINAVES,0250,77700.0,77449,Serris,77,,,774490000A0280,,,90,49.31,,,,,,,,,1,2.0,Appartement,49.0,2.0,,,,,,2.787996,48.858659,3,2019,4795.918367346939
2702416,2019-1128712,2019-03-07,1,Vente,235000.0,25.0,,RUE DES SCANDINAVES,0250,77700.0,77449,Serris,77,,,774490000A0280,,,188,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787996,48.858659,3,2019,
2702449,2019-1128732,2019-02-21,1,Vente,213220.0,49.0,,RUE DE L EPINETTE,0062,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0748,,,150,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.815576,48.871727,2,2019,
2702450,2019-1128732,2019-02-21,1,Vente,213220.0,49.0,,RUE DE L EPINETTE,0062,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0748,,,151,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.815576,48.871727,2,2019,
2702451,2019-1128732,2019-02-21,1,Vente,213220.0,49.0,,RUE DE L EPINETTE,0062,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0748,,,131,58.19,,,,,,,,,1,2.0,Appartement,57.0,3.0,,,,,,2.815576,48.871727,2,2019,3740.7017543859647
2702478,2019-1128748,2019-03-04,1,Vente en l'état futur d'achèvement,143359.0,,,LE CHAMP DE MAGNY,B008,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AM0057,,,16,,266,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,27.0,0.0,,,,,,2.814127,48.854171,3,2019,5309.592592592592
2702501,2019-1128762,2019-03-12,1,Vente,180000.0,36.0,P,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C1028,,,205,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.761009,48.871225,3,2019,
2702502,2019-1128762,2019-03-12,1,Vente,180000.0,30.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C1028,,,141,48.12,442,,,,,,,,2,2.0,Appartement,45.0,2.0,,,,,,2.761009,48.871225,3,2019,4000.0
2702522,2019-1128772,2019-03-01,1,Vente,226400.0,31.0,,RUE DE L EPINETTE,0062,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0321,,,14,56.91,,,,,,,,,1,2.0,Appartement,56.0,3.0,,,,,,2.814847,48.869084,3,2019,4042.8571428571427
2702523,2019-1128772,2019-03-01,1,Vente,226400.0,31.0,P,RUE DE L EPINETTE,0062,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0321,,,38,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.814847,48.869084,3,2019,
2702533,2019-1128778,2019-03-07,1,Vente,428000.0,16.0,,RUE DU CLOS D ORANGE,0043,77700.0,77449,Serris,77,,,774490000B0684,,,,,,,,,,,,,0,1.0,Maison,138.0,6.0,S,sols,,,500.0,2.788979,48.846969,3,2019,3101.449275362319
2702534,2019-1128778,2019-03-07,1,Vente,428000.0,16.0,,RUE DU CLOS D ORANGE,0043,77700.0,77449,Serris,77,,,774490000B0684,,,,,,,,,,,,,0,1.0,Maison,138.0,6.0,J,jardins,POTAG,Jardin potager,240.0,2.788979,48.846969,3,2019,3101.449275362319
2702536,2019-1128780,2019-02-28,1,Vente en l'état futur d'achèvement,228461.28,1.0,,CRS DE LA GONDOIRE,0108,77600.0,77237,Jossigny,77,,,77237000ZH0085,,,1085,42.3,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,42.0,0.0,,,,,,2.768415,48.850539,2,2019,5439.5542857142855
2702537,2019-1128781,2019-03-04,1,Vente,195000.0,9001.0,,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0188,,,35,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.763609,48.8543,3,2019,
2702538,2019-1128781,2019-03-04,1,Vente,195000.0,50.0,,AV DE LA SOCIETE DES NATIONS,0483,77144.0,77307,Montévrain,77,,,77307000ZA0188,,,129,42.05,,,,,,,,,1,2.0,Appartement,42.0,2.0,,,,,,2.763609,48.8543,3,2019,4642.857142857143
2702539,2019-1128782,2019-03-12,1,Vente,208000.0,10.0,P,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0192,,,53,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7628,48.853901,3,2019,
2702540,2019-1128782,2019-03-12,1,Vente,208000.0,18.0,,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0192,,,147,49.1,,,,,,,,,1,2.0,Appartement,49.0,2.0,,,,,,2.7628,48.853901,3,2019,4244.897959183673
2702544,2019-1128785,2019-03-04,1,Vente,605000.0,38.0,,RUE DE LA SOURDE,0161,77700.0,77268,Magny-le-Hongre,77,,,77268000ZC0222,,,,,,,,,,,,,0,1.0,Maison,145.0,5.0,S,sols,,,500.0,2.823892,48.865773,3,2019,4172.413793103448
2702545,2019-1128785,2019-03-04,1,Vente,605000.0,38.0,,RUE DE LA SOURDE,0161,77700.0,77268,Magny-le-Hongre,77,,,77268000ZC0222,,,,,,,,,,,,,0,1.0,Maison,145.0,5.0,AG,terrains d'agrément,PARC,Parc,208.0,2.823892,48.865773,3,2019,4172.413793103448
2702546,2019-1128786,2019-02-28,1,Vente,145000.0,40.0,,CRS DE LA GARONNE,0114,77700.0,77449,Serris,77,,,77449000AC0210,,,14,30.26,,,,,,,,,1,2.0,Appartement,30.0,1.0,,,,,,2.786107,48.855312,2,2019,4833.333333333333
2702547,2019-1128786,2019-02-28,1,Vente,145000.0,38.0,P,CRS DE LA GARONNE,0114,77700.0,77449,Serris,77,,,77449000AC0210,,,189,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786107,48.855312,2,2019,
2702554,2019-1128790,2019-03-05,1,Vente,111750.0,3.0,,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0187,,,2024,61.65,,,,,,,,,1,2.0,Appartement,61.0,3.0,,,,,,2.76312,48.854849,3,2019,1831.967213114754
2702555,2019-1128790,2019-03-05,1,Vente,111750.0,3.0,,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0187,,,2094,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.76312,48.854849,3,2019,
2702558,2019-1128792,2019-03-13,1,Vente,220000.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,893,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,3,2019,
2702559,2019-1128792,2019-03-13,1,Vente,220000.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,432,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,3,2019,
2702560,2019-1128792,2019-03-13,1,Vente,220000.0,54.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,140,52.65,,,,,,,,,1,2.0,Appartement,53.0,3.0,,,,,,2.759956,48.871348,3,2019,4150.943396226415
2702568,2019-1128797,2019-03-08,1,Vente,14000.0,9001.0,,AV DE LA SOCIETE DES NATIONS,0483,77144.0,77307,Montévrain,77,,,77307000ZA0210,,,515,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.764576,48.853552,3,2019,
2702569,2019-1128797,2019-03-08,1,Vente,14000.0,9001.0,,AV DE LA SOCIETE DES NATIONS,0483,77144.0,77307,Montévrain,77,,,77307000ZA0210,,,514,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.764576,48.853552,3,2019,
2702572,2019-1128798,2019-03-13,1,Vente,350000.0,8.0,,RUE BOUDRY,0020,77700.0,77018,Bailly-Romainvilliers,77,,,770180000A0446,,,,,,,,,,,,,0,1.0,Maison,125.0,8.0,S,sols,,,430.0,2.824731,48.846235,3,2019,2800.0
2702582,2019-1128802,2019-03-05,1,Vente en l'état futur d'achèvement,377100.0,10.0,,RUE D ARIANE,0010,77700.0,77111,Chessy,77,,,77111000AL0188,,,106,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,51.0,0.0,,,,,,2.77131,48.85727,3,2019,7394.117647058823
2702586,2019-1128805,2019-03-05,1,Vente en l'état futur d'achèvement,322400.0,10.0,,RUE D ARIANE,0010,77700.0,77111,Chessy,77,,,77111000AL0188,,,80,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,43.0,0.0,,,,,,2.77131,48.85727,3,2019,7497.674418604651
2702589,2019-1128807,2019-03-13,1,Vente,155000.0,2.0,,RUE DES VENVOLLES,0224,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0010,,,115,33.48,,,,,,,,,1,2.0,Appartement,31.0,2.0,,,,,,2.820078,48.849716,3,2019,5000.0
2702650,2019-1128833,2019-03-07,1,Vente,290450.0,9.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0264,,,33,65.47,,,,,,,,,1,2.0,Appartement,64.0,3.0,,,,,,2.786913,48.854067,3,2019,4538.28125
2702651,2019-1128833,2019-03-07,1,Vente,290450.0,7.0,C,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0264,,,95,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786913,48.854067,3,2019,
2702652,2019-1128833,2019-03-07,1,Vente,290450.0,9001.0,P,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0264,,,204,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786913,48.854067,3,2019,
2702686,2019-1128852,2019-03-14,1,Vente,93000.0,25.0,,RUE D AMSTERDAM,0013,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,200,22.02,,,,,,,,,1,2.0,Appartement,22.0,1.0,,,,,,2.76756,48.853979,3,2019,4227.272727272727
2702697,2019-1128857,2019-03-12,1,Vente en l'état futur d'achèvement,182075.0,,,LE CHAMP DE MAGNY,B008,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AM0057,,,132,,321,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,31.0,0.0,,,,,,2.814127,48.854171,3,2019,5873.387096774193
2702718,2019-1128870,2019-03-13,1,Vente,280100.66,4.0,,RUE DE PARIS,0343,77144.0,77307,Montévrain,77,,,77307000ZA0303,,,2143,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.760877,48.857906,3,2019,
2702719,2019-1128870,2019-03-13,1,Vente,280100.66,4.0,,RUE DE PARIS,0343,77144.0,77307,Montévrain,77,,,77307000ZA0303,,,2142,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.760877,48.857906,3,2019,
2702720,2019-1128870,2019-03-13,1,Vente,280100.66,4.0,,RUE DE PARIS,0343,77144.0,77307,Montévrain,77,,,77307000ZA0303,,,2057,93.2,,,,,,,,,1,2.0,Appartement,93.0,5.0,,,,,,2.760877,48.857906,3,2019,3011.8350537634406
2702738,2019-1128880,2019-03-05,1,Vente en l'état futur d'achèvement,476040.0,26.0,,AV CHRISTIAN DOPPLER,0047,77700.0,77018,Bailly-Romainvilliers,77,,,770180000B0597,,,4,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,321.0,0.0,,,,,,2.800256,48.842958,3,2019,1482.9906542056074
2702749,2019-1128887,2019-03-15,1,Vente en l'état futur d'achèvement,222000.0,1.0,,RUE DE PARIS,0343,77144.0,77307,Montévrain,77,,,77307000ZA0323,,,123,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.760406,48.858431,3,2019,
2702750,2019-1128887,2019-03-15,1,Vente en l'état futur d'achèvement,222000.0,1.0,,RUE DE PARIS,0343,77144.0,77307,Montévrain,77,,,77307000ZA0323,,,33,,,,,,,,,,1,2.0,Appartement,43.0,2.0,,,,,,2.760406,48.858431,3,2019,5162.790697674419
2702771,2019-1128899,2019-03-05,1,Vente,340000.0,11.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0164,,,129,111.17,,,,,,,,,1,2.0,Appartement,112.0,5.0,,,,,,2.763642,48.85586,3,2019,3035.714285714286
2702772,2019-1128899,2019-03-05,1,Vente,340000.0,11.0,B,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0164,,,19,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.763642,48.85586,3,2019,
2702773,2019-1128899,2019-03-05,1,Vente,340000.0,11.0,B,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0164,,,54,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.763642,48.85586,3,2019,
