,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,month,year,m2
2549563,2018-1069046,2018-01-04,1,Vente,313057.0,9002.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0247,,,111,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786741,48.85467,1,2018,
2549564,2018-1069046,2018-01-04,1,Vente,313057.0,9000.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0247,,,256,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786741,48.85467,1,2018,
2549565,2018-1069046,2018-01-04,1,Vente,313057.0,21.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0247,,,33,76.63,,,,,,,,,1,2.0,Appartement,76.0,4.0,,,,,,2.786741,48.85467,1,2018,4119.171052631579
2549572,2018-1069051,2018-01-12,1,Vente,400000.0,17.0,,BD DU CHAMP DU MOULIN,0032,77700.0,77449,Serris,77,,,77449000AE0021,,,,,,,,,,,,,0,1.0,Maison,110.0,5.0,S,sols,,,503.0,2.782967,48.843118,1,2018,3636.3636363636365
2549573,2018-1069052,2018-01-11,1,Vente,131000.0,12.0,,AV DE LA SOCIETE DES NATIONS,0483,77144.0,77307,Montévrain,77,,,773070000C1489,,,2045,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.758432,48.866784,1,2018,
2549574,2018-1069052,2018-01-11,1,Vente,131000.0,6.0,,AV DE LA SOCIETE DES NATIONS,0483,77144.0,77307,Montévrain,77,,,773070000C1489,,,1537,40.36,,,,,,,,,1,2.0,Appartement,40.0,2.0,,,,,,2.758432,48.866784,1,2018,3275.0
2549585,2018-1069059,2018-01-15,1,Vente,82000.0,3.0,,PL JEAN MONNET,0215,77144.0,77307,Montévrain,77,,,77307000ZA0120,,,12,28.3,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,37.0,0.0,,,,,,2.770481,48.854926,1,2018,2216.2162162162163
2549586,2018-1069059,2018-01-15,1,Vente,82000.0,3.0,,PL JEAN MONNET,0215,77144.0,77307,Montévrain,77,,,77307000ZA0120,,,200,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,13.0,0.0,,,,,,2.770481,48.854926,1,2018,6307.692307692308
2549590,2018-1069062,2018-01-08,1,Vente en l'état futur d'achèvement,147000.0,16.0,,AV DE L EUROPE,0147,77144.0,77307,Montévrain,77,,,77307000ZA0298,,,373,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.765703,48.852926,1,2018,
2549591,2018-1069062,2018-01-08,1,Vente en l'état futur d'achèvement,147000.0,16.0,,AV DE L EUROPE,0147,77144.0,77307,Montévrain,77,,,77307000ZA0298,,,82,,,,,,,,,,1,2.0,Appartement,29.0,1.0,,,,,,2.765703,48.852926,1,2018,5068.9655172413795
2549601,2018-1069070,2018-01-11,1,Vente en l'état futur d'achèvement,271000.0,5.0,,RUE DE MAGELLAN,0139,77700.0,77449,Serris,77,,,774490000A0291,,,32,,,,,,,,,,1,2.0,Appartement,64.0,3.0,,,,,,2.788527,48.853794,1,2018,4234.375
2549602,2018-1069070,2018-01-11,1,Vente en l'état futur d'achèvement,271000.0,5.0,,RUE DE MAGELLAN,0139,77700.0,77449,Serris,77,,,774490000A0291,,,135,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.788527,48.853794,1,2018,
2549634,2018-1069086,2018-01-17,1,Vente,122000.0,25.0,,RUE DU MOULIN A VENT,0105,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0278,,,54,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.813132,48.866175,1,2018,
2549635,2018-1069086,2018-01-17,1,Vente,122000.0,25.0,,RUE DU MOULIN A VENT,0105,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0278,,,6,26.29,,,,,,,,,1,2.0,Appartement,26.0,1.0,,,,,,2.813132,48.866175,1,2018,4692.307692307692
2549637,2018-1069088,2018-01-08,1,Vente,92000.0,38.0,,RUE DE LA CHARBONNIERE,0077,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,440,20.23,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.76756,48.853979,1,2018,4600.0
2549655,2018-1069098,2018-01-11,1,Vente,288000.0,21.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0247,,,18,70.43,,,,,,,,,1,2.0,Appartement,70.0,4.0,,,,,,2.786741,48.85467,1,2018,4114.285714285715
2549656,2018-1069098,2018-01-11,1,Vente,288000.0,9002.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0247,,,166,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786741,48.85467,1,2018,
2549657,2018-1069098,2018-01-11,1,Vente,288000.0,9000.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0247,,,271,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786741,48.85467,1,2018,
2549658,2018-1069098,2018-01-11,1,Vente,288000.0,9002.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0247,,,209,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786741,48.85467,1,2018,
2549659,2018-1069098,2018-01-11,1,Vente,288000.0,9002.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0247,,,210,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786741,48.85467,1,2018,
2549662,2018-1069100,2018-01-15,1,Vente,235000.0,1.0,P,RUE DU COIN BLOT,0129,77700.0,77111,Chessy,77,,,77111000YA0217,,,24,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.769692,48.878821,1,2018,
2549663,2018-1069100,2018-01-15,1,Vente,235000.0,4.0,,SEN DE LA BORDE,0038,77700.0,77111,Chessy,77,,,77111000YA0217,,,2,53.9,,,,,,,,,1,1.0,Maison,60.0,3.0,,,,,,2.769692,48.878821,1,2018,3916.6666666666665
2549671,2018-1069104,2018-01-15,1,Vente,155050.0,9001.0,,PARC DE CHESSY,B024,77700.0,77111,Chessy,77,,,77111000AH0152,,,114,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.765459,48.87795,1,2018,
2549672,2018-1069104,2018-01-15,1,Vente,155050.0,9001.0,,PARC DE CHESSY,B024,77700.0,77111,Chessy,77,,,77111000AH0152,,,239,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.765459,48.87795,1,2018,
2549673,2018-1069104,2018-01-15,1,Vente,155050.0,28.0,,CHE DES VERGERS,0592,77700.0,77111,Chessy,77,,,77111000AH0152,,,6,41.59,,,,,,,,,1,2.0,Appartement,38.0,2.0,,,,,,2.765459,48.87795,1,2018,4080.2631578947367
2549744,2018-1069149,2018-01-16,1,Vente en l'état futur d'achèvement,309000.0,16.0,,AV DE L EUROPE,0147,77144.0,77307,Montévrain,77,,,77307000ZA0298,,,116,,,,,,,,,,1,2.0,Appartement,81.0,4.0,,,,,,2.765703,48.852926,1,2018,3814.814814814815
2549745,2018-1069149,2018-01-16,1,Vente en l'état futur d'achèvement,309000.0,16.0,,AV DE L EUROPE,0147,77144.0,77307,Montévrain,77,,,77307000ZA0298,,,306,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.765703,48.852926,1,2018,
2549746,2018-1069149,2018-01-16,1,Vente en l'état futur d'achèvement,309000.0,16.0,,AV DE L EUROPE,0147,77144.0,77307,Montévrain,77,,,77307000ZA0298,,,307,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.765703,48.852926,1,2018,
2549747,2018-1069150,2018-01-15,1,Vente en l'état futur d'achèvement,257000.0,16.0,,AV DE L EUROPE,0147,77144.0,77307,Montévrain,77,,,77307000ZA0298,,,268,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.765703,48.852926,1,2018,
2549748,2018-1069150,2018-01-15,1,Vente en l'état futur d'achèvement,257000.0,16.0,,AV DE L EUROPE,0147,77144.0,77307,Montévrain,77,,,77307000ZA0298,,,68,,,,,,,,,,1,2.0,Appartement,59.0,3.0,,,,,,2.765703,48.852926,1,2018,4355.932203389831
2549752,2018-1069152,2018-01-15,1,Vente,354000.0,14.0,,RUE DES MARNONS,0127,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0372,,,,,,,,,,,,,0,1.0,Maison,97.0,5.0,S,sols,,,219.0,2.817353,48.847479,1,2018,3649.4845360824743
2549773,2018-1069163,2018-01-15,1,Vente,715000.0,3.0,,CHE DU PRE ROUVIER,0562,77700.0,77111,Chessy,77,,,77111000AH0200,,,,,,,,,,,,,0,1.0,Maison,198.0,7.0,S,sols,,,500.0,2.756248,48.875737,1,2018,3611.1111111111113
2549774,2018-1069163,2018-01-15,1,Vente,715000.0,3.0,,CHE DU PRE ROUVIER,0562,77700.0,77111,Chessy,77,,,77111000AH0200,,,,,,,,,,,,,0,1.0,Maison,198.0,7.0,AG,terrains d'agrément,PARC,Parc,295.0,2.756248,48.875737,1,2018,3611.1111111111113
2549791,2018-1069174,2018-01-04,1,Vente en l'état futur d'achèvement,213200.0,32.0,,RUE DU BOIS DE TROU,0019,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0355,,,34,,,,,,,,,,1,2.0,Appartement,53.0,3.0,,,,,,2.823012,48.850425,1,2018,4022.6415094339623
2549792,2018-1069174,2018-01-04,1,Vente en l'état futur d'achèvement,213200.0,32.0,,RUE DU BOIS DE TROU,0019,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0355,,,63,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.823012,48.850425,1,2018,
2549795,2018-1069176,2018-01-19,1,Vente,10000.0,20.0,P,RUE DES GRANDS PRES,0289,77700.0,77111,Chessy,77,,,77111000AL0139,,,1257,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.775748,48.857991,1,2018,
2549817,2018-1069191,2018-01-22,1,Vente,330000.0,4.0,,RUE DE LA FONTAINE,0106,77700.0,77449,Serris,77,,,774490000B0973,,,2,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,340.0,0.0,,,,,,2.795103,48.844221,1,2018,970.5882352941177
2549818,2018-1069191,2018-01-22,1,Vente,330000.0,2.0,,RUE DE LA FONTAINE,0106,77700.0,77449,Serris,77,,,774490000B0973,,,23,,24,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,12.0,0.0,,,,,,2.795103,48.844221,1,2018,27500.0
2549903,2018-1069198,2018-01-17,1,Vente,304000.0,2.0,D,ALL GDE ALL VAPILLON,0300,77700.0,77449,Serris,77,,,77449000AE0207,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,17.0,2.780851,48.845634,1,2018,
2549904,2018-1069198,2018-01-17,1,Vente,304000.0,2.0,H,ALL GDE ALL VAPILLON,0300,77700.0,77449,Serris,77,,,77449000AE0211,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,13.0,2.781031,48.845655,1,2018,
2549905,2018-1069198,2018-01-17,1,Vente,304000.0,6.0,,ALL GDE ALL VAPILLON,0300,77700.0,77449,Serris,77,,,77449000AE0215,,,,,,,,,,,,,0,1.0,Maison,75.0,4.0,S,sols,,,106.0,2.781243,48.845856,1,2018,4053.3333333333335
2549928,2018-1069212,2018-01-17,1,Vente en l'état futur d'achèvement,277000.0,5.0,,RUE DE MAGELLAN,0139,77700.0,77449,Serris,77,,,774490000A0291,,,211,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.788527,48.853794,1,2018,
2549929,2018-1069212,2018-01-17,1,Vente en l'état futur d'achèvement,277000.0,5.0,,RUE DE MAGELLAN,0139,77700.0,77449,Serris,77,,,774490000A0291,,,212,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.788527,48.853794,1,2018,
2549930,2018-1069212,2018-01-17,1,Vente en l'état futur d'achèvement,277000.0,5.0,,RUE DE MAGELLAN,0139,77700.0,77449,Serris,77,,,774490000A0291,,,46,,,,,,,,,,1,2.0,Appartement,68.0,3.0,,,,,,2.788527,48.853794,1,2018,4073.529411764706
2549951,2018-1069225,2018-01-19,1,Vente,195000.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,903,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,1,2018,
2549952,2018-1069225,2018-01-19,1,Vente,195000.0,54.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,134,51.08,,,,,,,,,1,2.0,Appartement,52.0,3.0,,,,,,2.759956,48.871348,1,2018,3750.0
2549953,2018-1069225,2018-01-19,1,Vente,195000.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,419,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,1,2018,
2549967,2018-1069235,2018-01-26,1,Vente,63000.0,7.0,,CRS DE LA GARONNE,0114,77700.0,77449,Serris,77,,,77449000AC0240,,,501,19.15,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,19.0,0.0,,,,,,2.784868,48.855823,1,2018,3315.7894736842104
2549983,2018-1069245,2018-01-24,1,Vente,500000.0,24.0,,CRS DU DANUBE,0057,77700.0,77449,Serris,77,,,77449000AC0166,,,126,,127,,129,,130.0,,131,,6,4.0,Local industriel. commercial ou assimilé,197.0,0.0,,,,,,2.778785,48.85645,1,2018,2538.0710659898477
2549997,2018-1069255,2018-01-25,1,Vente,345000.0,6.0,,RUE DES ROSEAUX,0132,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0896,,,,,,,,,,,,,0,1.0,Maison,83.0,4.0,S,sols,,,179.0,2.820754,48.87459,1,2018,4156.626506024097
2550054,2018-1069279,2018-01-04,1,Vente en l'état futur d'achèvement,234000.0,1.0,,RUE DE PARIS,0343,77144.0,77307,Montévrain,77,,,77307000ZA0323,,,133,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.760406,48.858431,1,2018,
2550055,2018-1069279,2018-01-04,1,Vente en l'état futur d'achèvement,234000.0,1.0,,RUE DE PARIS,0343,77144.0,77307,Montévrain,77,,,77307000ZA0323,,,67,,,,,,,,,,1,2.0,Appartement,52.0,3.0,,,,,,2.760406,48.858431,1,2018,4500.0
2550056,2018-1069280,2018-01-05,1,Vente en l'état futur d'achèvement,160033.0,,,LE CHAMP DE MAGNY,B008,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AM0057,,,19,,241,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,28.0,0.0,,,,,,2.814127,48.854171,1,2018,5715.464285714285
2550057,2018-1069281,2018-01-05,1,Vente en l'état futur d'achèvement,159714.0,,,LE CHAMP DE MAGNY,B008,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AM0057,,,18,,240,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,28.0,0.0,,,,,,2.814127,48.854171,1,2018,5704.071428571428
2550058,2018-1069282,2018-01-08,1,Vente en l'état futur d'achèvement,708995.0,,,LE CHAMP DE MAGNY,B008,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AM0057,,,195,,400,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,154.0,0.0,,,,,,2.814127,48.854171,1,2018,4603.863636363636
2550074,2018-1069291,2018-01-12,1,Vente,204000.0,6.0,B,RUE DES VENVOLLES,0224,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0010,,,2071,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.820078,48.849716,1,2018,
2550075,2018-1069291,2018-01-12,1,Vente,204000.0,10.0,,RUE DES VENVOLLES,0224,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0012,,,105,,,,,,,,,,1,2.0,Appartement,55.0,3.0,,,,,,2.820459,48.85012,1,2018,3709.090909090909
2550119,2018-1069315,2018-01-25,1,Vente en l'état futur d'achèvement,269000.0,5.0,,RUE DE MAGELLAN,0139,77700.0,77449,Serris,77,,,774490000A0291,,,219,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.788527,48.853794,1,2018,
2550120,2018-1069315,2018-01-25,1,Vente en l'état futur d'achèvement,269000.0,5.0,,RUE DE MAGELLAN,0139,77700.0,77449,Serris,77,,,774490000A0291,,,52,61.58,,,,,,,,,1,2.0,Appartement,61.0,2.0,,,,,,2.788527,48.853794,1,2018,4409.836065573771
2550127,2018-1069318,2018-01-26,1,Vente en l'état futur d'achèvement,378000.0,5.0,,RUE DE MAGELLAN,0139,77700.0,77449,Serris,77,,,774490000A0291,,,216,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.788527,48.853794,1,2018,
2550128,2018-1069318,2018-01-26,1,Vente en l'état futur d'achèvement,378000.0,5.0,,RUE DE MAGELLAN,0139,77700.0,77449,Serris,77,,,774490000A0291,,,49,87.58,,,,,,,,,1,2.0,Appartement,88.0,4.0,,,,,,2.788527,48.853794,1,2018,4295.454545454545
2550129,2018-1069318,2018-01-26,1,Vente en l'état futur d'achèvement,378000.0,5.0,,RUE DE MAGELLAN,0139,77700.0,77449,Serris,77,,,774490000A0291,,,215,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.788527,48.853794,1,2018,
2550163,2018-1069340,2018-01-24,1,Vente,380710.0,42.0,,RUE DES FLAMMES,0064,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0334,,,,,,,,,,,,,0,1.0,Maison,104.0,5.0,S,sols,,,392.0,2.815095,48.845366,1,2018,3660.673076923077
2550198,2018-1069362,2018-01-30,1,Vente,489000.0,22.0,,RUE DE PARIS,0120,77700.0,77268,Magny-le-Hongre,77,,,772680000B0646,,,,,,,,,,,,,0,1.0,Maison,135.0,4.0,S,sols,,,722.0,2.810759,48.863598,1,2018,3622.222222222222
2550228,2018-1069377,2018-01-26,1,Vente,206700.0,12.0,B,ESP DES GUINANDIERS,0088,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0136,,,105,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.815999,48.849182,1,2018,
2550229,2018-1069377,2018-01-26,1,Vente,206700.0,10.0,,ESP DES GUINANDIERS,0088,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0136,,,42,,,,,,,,,,1,2.0,Appartement,55.0,3.0,,,,,,2.815999,48.849182,1,2018,3758.181818181818
2550234,2018-1069381,2018-01-05,1,Vente,215000.0,9014.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0058,,,66,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,18.0,0.0,,,,,,2.789611,48.841211,1,2018,11944.444444444445
2550235,2018-1069381,2018-01-05,1,Vente,215000.0,9014.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0058,,,22,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,18.0,0.0,,,,,,2.789611,48.841211,1,2018,11944.444444444445
2550236,2018-1069381,2018-01-05,1,Vente,215000.0,14.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0058,,,110,108.07,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,100.0,0.0,,,,,,2.789611,48.841211,1,2018,2150.0
2550261,2018-1069395,2018-01-24,1,Vente,145000.0,6.0,B,RUE DES VENVOLLES,0224,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0010,,,2097,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.820078,48.849716,1,2018,
2550262,2018-1069395,2018-01-24,1,Vente,145000.0,34.0,,RUE DE MAGNY,0120,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0010,,,2021,35.0,,,,,,,,,1,2.0,Appartement,35.0,2.0,,,,,,2.820078,48.849716,1,2018,4142.857142857143
2550306,2018-1069423,2018-01-30,1,Vente,206000.0,16.0,,ESP DES GUINANDIERS,0088,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0136,,,15,51.18,,,,,,,,,1,2.0,Appartement,51.0,3.0,,,,,,2.815999,48.849182,1,2018,4039.2156862745096
2550307,2018-1069423,2018-01-30,1,Vente,206000.0,12.0,B,ESP DES GUINANDIERS,0088,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0136,,,65,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.815999,48.849182,1,2018,
2550343,2018-1069442,2018-01-17,1,Vente en l'état futur d'achèvement,380000.0,,,RUE DE ROME,0459,77144.0,77307,Montévrain,77,,,773070000C1467,,,405,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.760579,48.860731,1,2018,
2550344,2018-1069442,2018-01-17,1,Vente en l'état futur d'achèvement,380000.0,,,RUE DE ROME,0459,77144.0,77307,Montévrain,77,,,773070000C1467,,,214,89.69,,,,,,,,,1,1.0,Maison,87.0,4.0,,,,,,2.760579,48.860731,1,2018,4367.816091954023
2550345,2018-1069442,2018-01-17,1,Vente en l'état futur d'achèvement,380000.0,,,RUE DE ROME,0459,77144.0,77307,Montévrain,77,,,773070000C1467,,,406,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.760579,48.860731,1,2018,
2550359,2018-1069450,2018-01-12,1,Vente,113000.0,9001.0,P,RUE D AMSTERDAM,0013,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,71,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.76756,48.853979,1,2018,
2550360,2018-1069450,2018-01-12,1,Vente,113000.0,40.0,,RUE DE LA CHARBONNIERE,0077,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,385,27.05,,,,,,,,,1,2.0,Appartement,27.0,1.0,,,,,,2.76756,48.853979,1,2018,4185.185185185185
2550376,2018-1069458,2018-01-29,1,Vente en l'état futur d'achèvement,256000.0,32.0,,RUE DU BOIS DE TROU,0019,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0355,,,149,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.823012,48.850425,1,2018,
2550377,2018-1069458,2018-01-29,1,Vente en l'état futur d'achèvement,256000.0,32.0,,RUE DU BOIS DE TROU,0019,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0355,,,26,,,,,,,,,,1,2.0,Appartement,60.0,3.0,,,,,,2.823012,48.850425,1,2018,4266.666666666667
2550378,2018-1069458,2018-01-29,1,Vente en l'état futur d'achèvement,256000.0,32.0,,RUE DU BOIS DE TROU,0019,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0355,,,148,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.823012,48.850425,1,2018,
2550404,2018-1069474,2018-01-16,1,Vente en l'état futur d'achèvement,7000.0,,,RTE NATIONALE,0420,77700.0,77111,Chessy,77,,,77111000AE0755,,,138,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.768209,48.878559,1,2018,
2550405,2018-1069475,2018-01-17,1,Vente,212000.0,3.0,,RUE DES FERMES,0064,77700.0,77268,Magny-le-Hongre,77,,,772680000B0819,,,114,60.66,,,,,,,,,1,2.0,Appartement,59.0,3.0,,,,,,2.812748,48.865878,1,2018,3593.2203389830506
2550406,2018-1069475,2018-01-17,1,Vente,212000.0,3.0,B,RUE DES FERMES,0064,77700.0,77268,Magny-le-Hongre,77,,,772680000B0819,,,81,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.812748,48.865878,1,2018,
2550415,2018-1069482,2018-01-16,1,Vente,6000.0,9001.0,,PL DES FLUTIAUX,0067,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AP0128,,,28,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.816198,48.850775,1,2018,
