,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,month,year,m2
2586515,2017-1079347,2017-01-04,1,Vente,243000.0,9002.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0247,,,196,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786741,48.85467,1,2017,
2586516,2017-1079347,2017-01-04,1,Vente,243000.0,9001.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0247,,,317,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786741,48.85467,1,2017,
2586517,2017-1079347,2017-01-04,1,Vente,243000.0,33.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0247,,,97,,,,,,,,,,1,2.0,Appartement,69.0,3.0,,,,,,2.786741,48.85467,1,2017,3521.7391304347825
2586518,2017-1079347,2017-01-04,1,Vente,243000.0,9000.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0247,,,280,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786741,48.85467,1,2017,
2586521,2017-1079349,2017-01-05,1,Vente,191000.0,15.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0046,,,69,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,,,,,2.791031,48.841685,1,2017,19100.0
2586522,2017-1079349,2017-01-05,1,Vente,191000.0,15.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0046,,,2,52.0,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,53.0,0.0,,,,,,2.791031,48.841685,1,2017,3603.7735849056603
2586523,2017-1079350,2017-01-09,1,Vente,385000.0,9.0,,RUE BOUCLE DES GLUMELLES,0067,77700.0,77268,Magny-le-Hongre,77,,,77268000ZA0245,,,,,,,,,,,,,0,1.0,Maison,106.0,4.0,S,sols,,,571.0,2.812758,48.877754,1,2017,3632.0754716981132
2586537,2017-1079360,2017-01-03,1,Vente,270000.0,35.0,B,BD DES SPORTS,0200,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0007,,,48,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.821102,48.850262,1,2017,
2586538,2017-1079360,2017-01-03,1,Vente,270000.0,29.0,,BD DES SPORTS,0200,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0007,,,6,79.5,,,,,,,,,1,1.0,Maison,82.0,4.0,,,,,,2.821102,48.850262,1,2017,3292.682926829268
2586561,2017-1079375,2017-01-13,1,Vente,503000.0,8.0,,RUE DU TAHURIAU,0203,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0196,,,,,,,,,,,,,0,1.0,Maison,125.0,5.0,AG,terrains d'agrément,PARC,Parc,104.0,2.822796,48.851843,1,2017,4024.0
2586562,2017-1079375,2017-01-13,1,Vente,503000.0,8.0,,RUE DU TAHURIAU,0203,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0196,,,,,,,,,,,,,0,1.0,Maison,125.0,5.0,S,sols,,,500.0,2.822796,48.851843,1,2017,4024.0
2586577,2017-1079385,2017-01-04,1,Vente,445000.0,33.0,,RUE DU CLOS D ORANGE,0043,77700.0,77449,Serris,77,,,774490000B0727,,,,,,,,,,,,,0,1.0,Maison,150.0,7.0,S,sols,,,500.0,2.791247,48.846012,1,2017,2966.6666666666665
2586578,2017-1079385,2017-01-04,1,Vente,445000.0,33.0,,RUE DU CLOS D ORANGE,0043,77700.0,77449,Serris,77,,,774490000B0727,,,,,,,,,,,,,0,1.0,Maison,150.0,7.0,J,jardins,POTAG,Jardin potager,170.0,2.791247,48.846012,1,2017,2966.6666666666665
2586596,2017-1079397,2017-01-06,1,Vente,335000.0,9.0,,RUE DES SOURCES,0162,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0024,,,,,,,,,,,,,0,1.0,Maison,97.0,4.0,S,sols,,,281.0,2.817191,48.863862,1,2017,3453.6082474226805
2586605,2017-1079403,2017-01-06,1,Vente,218900.0,2.0,B,ALL DE ZURICH,0560,77144.0,77307,Montévrain,77,,,77307000ZA0163,,,99,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.764325,48.856141,1,2017,
2586606,2017-1079403,2017-01-06,1,Vente,218900.0,4.0,,ALL DE ZURICH,0560,77144.0,77307,Montévrain,77,,,77307000ZA0163,,,37,58.3,,,,,,,,,1,2.0,Appartement,58.0,3.0,,,,,,2.764325,48.856141,1,2017,3774.137931034483
2586607,2017-1079403,2017-01-06,1,Vente,218900.0,2.0,B,ALL DE ZURICH,0560,77144.0,77307,Montévrain,77,,,77307000ZA0163,,,100,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.764325,48.856141,1,2017,
2586608,2017-1079404,2017-01-09,1,Vente,280000.0,25.0,,RUE DES SCANDINAVES,0250,77700.0,77449,Serris,77,,,774490000A0280,,,176,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787996,48.858659,1,2017,
2586609,2017-1079404,2017-01-09,1,Vente,280000.0,25.0,,RUE DES SCANDINAVES,0250,77700.0,77449,Serris,77,,,774490000A0280,,,69,62.89,,,,,,,,,1,2.0,Appartement,63.0,3.0,,,,,,2.787996,48.858659,1,2017,4444.444444444444
2586610,2017-1079404,2017-01-09,1,Vente,280000.0,25.0,,RUE DES SCANDINAVES,0250,77700.0,77449,Serris,77,,,774490000A0280,,,177,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787996,48.858659,1,2017,
2586654,2017-1079430,2017-01-12,1,Vente,280000.0,45.0,,RUE DU JARIEL,0090,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0089,,,,,,,,,,,,,0,1.0,Maison,86.0,4.0,S,sols,,,357.0,2.822261,48.842671,1,2017,3255.813953488372
2586683,2017-1079443,2017-01-12,1,Vente,380000.0,38.0,,RUE DES MURONS,0143,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0260,,,,,,,,,,,,,0,1.0,Maison,100.0,5.0,S,sols,,,290.0,2.828759,48.853702,1,2017,3800.0
2586692,2017-1079449,2017-01-06,1,Vente,361950.0,18.0,,RUE DE LA FOURCHE,0081,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AP0037,,,,,,,,,,,,,0,1.0,Maison,114.0,5.0,S,sols,,,139.0,2.817322,48.851298,1,2017,3175.0
2586695,2017-1079450,2017-01-04,1,Vente,167000.0,11.0,B,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0164,,,36,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.763642,48.85586,1,2017,
2586696,2017-1079450,2017-01-04,1,Vente,167000.0,15.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0164,,,311,40.48,,,,,,,,,1,2.0,Appartement,40.0,2.0,,,,,,2.763642,48.85586,1,2017,4175.0
2586735,2017-1079457,2017-01-10,1,Vente,555000.0,10.0,,CHE DES RENEUVES,0580,77700.0,77111,Chessy,77,,,77111000AE0181,,,,,,,,,,,,,0,1.0,Maison,190.0,8.0,J,jardins,POTAG,Jardin potager,736.0,2.768042,48.882295,1,2017,2921.0526315789475
2586736,2017-1079457,2017-01-10,1,Vente,555000.0,10.0,,CHE DES RENEUVES,0580,77700.0,77111,Chessy,77,,,77111000AE0181,,,,,,,,,,,,,0,1.0,Maison,190.0,8.0,S,sols,,,500.0,2.768042,48.882295,1,2017,2921.0526315789475
2586815,2017-1079498,2017-01-13,1,Vente,237000.0,35.0,,RUE DES MARNONS,0127,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0383,,,2,75.35,,,,,,,,,1,2.0,Appartement,75.0,4.0,,,,,,2.817017,48.848227,1,2017,3160.0
2586820,2017-1079501,2017-01-20,1,Vente,700000.0,14.0,,RUE LES ARMIERES,0009,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AP0088,,,,,,,,,,,,,0,1.0,Maison,201.0,6.0,S,sols,,,500.0,2.811654,48.849867,1,2017,3482.587064676617
2586821,2017-1079501,2017-01-20,1,Vente,700000.0,14.0,,RUE LES ARMIERES,0009,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AP0088,,,,,,,,,,,,,0,1.0,Maison,201.0,6.0,AG,terrains d'agrément,PARC,Parc,812.0,2.811654,48.849867,1,2017,3482.587064676617
2586822,2017-1079502,2017-01-16,1,Vente,168675.0,18.0,,RUE DE PARIS,0160,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0123,,,62,,,,,,,,,,1,2.0,Appartement,46.0,2.0,,,,,,2.81983,48.845924,1,2017,3666.8478260869565
2586823,2017-1079502,2017-01-16,1,Vente,168675.0,16.0,B,RUE DE PARIS,0160,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0123,,,38,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.81983,48.845924,1,2017,
2586889,2017-1079532,2017-01-17,1,Vente,456000.0,16.0,,RUE DES QUILLES,0572,77700.0,77111,Chessy,77,,,77111000YA0296,,,4,320.0,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,0.0,,,,,,2.775193,48.878035,1,2017,
2586895,2017-1079535,2017-01-10,1,Vente,127000.0,42.0,,CRS DU DANUBE,0057,77700.0,77449,Serris,77,,,77449000AC0144,,,441,27.91,,,,,,,,,1,2.0,Appartement,27.0,2.0,,,,,,2.78639,48.855954,1,2017,4703.7037037037035
2586896,2017-1079535,2017-01-10,1,Vente,127000.0,42.0,,CRS DU DANUBE,0057,77700.0,77449,Serris,77,,,77449000AC0144,,,333,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.78639,48.855954,1,2017,
2586931,2017-1079553,2017-01-05,1,Vente,142032.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,1112,19.7,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,2.820674,48.862311,1,2017,7475.368421052632
2586968,2017-1079571,2017-01-26,1,Vente,242000.0,39.0,,RUE DES MURONS,0143,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0310,,,801,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.827091,48.853814,1,2017,
2586969,2017-1079571,2017-01-26,1,Vente,242000.0,39.0,,RUE DES MURONS,0143,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0310,,,802,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.827091,48.853814,1,2017,
2586970,2017-1079571,2017-01-26,1,Vente,242000.0,2.0,,RUE DU COCHET,0037,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0310,,,26,69.7,,,,,,,,,1,2.0,Appartement,76.0,4.0,,,,,,2.827091,48.853814,1,2017,3184.2105263157896
2586973,2017-1079573,2017-01-09,1,Vente,130000.0,12.0,B,RUE DE LA MARNE,0360,77700.0,77111,Chessy,77,,,77111000AE0082,,,,,,,,,,,,,0,1.0,Maison,45.0,4.0,S,sols,,,45.0,2.764589,48.88009,1,2017,2888.8888888888887
2586974,2017-1079574,2017-01-03,1,Vente,164152.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,1210,23.5,,,,,,,,,1,2.0,Appartement,23.0,1.0,,,,,,2.820674,48.862311,1,2017,7137.04347826087
2586975,2017-1079574,2017-01-03,1,Vente,164152.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,1616,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.820674,48.862311,1,2017,
2587062,2017-1079625,2017-01-06,1,Vente,581555.0,61.0,,RUE DES LONGS SILLONS,0084,77700.0,77268,Magny-le-Hongre,77,,,77268000AH0081,,,,,,,,,,,,,0,1.0,Maison,154.0,5.0,AG,terrains d'agrément,PARC,Parc,264.0,2.817864,48.860356,1,2017,3776.3311688311687
2587063,2017-1079625,2017-01-06,1,Vente,581555.0,61.0,,RUE DES LONGS SILLONS,0084,77700.0,77268,Magny-le-Hongre,77,,,77268000AH0081,,,,,,,,,,,,,0,1.0,Maison,154.0,5.0,S,sols,,,500.0,2.817864,48.860356,1,2017,3776.3311688311687
2587096,2017-1079644,2017-01-19,1,Vente,329716.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,1574,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.820674,48.862311,1,2017,
2587097,2017-1079644,2017-01-19,1,Vente,329716.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,1010,23.6,,,,,,,,,1,2.0,Appartement,23.0,1.0,,,,,,2.820674,48.862311,1,2017,14335.478260869566
2587098,2017-1079644,2017-01-19,1,Vente,329716.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,1553,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.820674,48.862311,1,2017,
2587099,2017-1079644,2017-01-19,1,Vente,329716.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,803,23.6,,,,,,,,,1,2.0,Appartement,23.0,1.0,,,,,,2.820674,48.862311,1,2017,14335.478260869566
2587138,2017-1079665,2017-01-25,1,Vente,180000.0,9001.0,,CHE DES VERGERS,0592,77700.0,77111,Chessy,77,,,77111000AH0120,,,146,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.765859,48.876907,1,2017,
2587139,2017-1079665,2017-01-25,1,Vente,180000.0,14.0,,CHE DES VERGERS,0592,77700.0,77111,Chessy,77,,,77111000AH0120,,,176,,25,68.23,,,,,,,2,2.0,Appartement,67.0,3.0,,,,,,2.765859,48.876907,1,2017,2686.5671641791046
2587150,2017-1079669,2017-01-20,1,Vente,398100.0,2.0,,RUE DE L ENGRAIN,0063,77700.0,77268,Magny-le-Hongre,77,,,77268000ZA0249,,,,,,,,,,,,,0,1.0,Maison,106.0,4.0,S,sols,,,338.0,2.812466,48.878582,1,2017,3755.6603773584907
2587179,2017-1079687,2017-01-31,1,Vente,142600.0,42.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,245,34.0,,,,,,,,,1,2.0,Appartement,36.0,2.0,,,,,,2.759956,48.871348,1,2017,3961.1111111111113
2587180,2017-1079687,2017-01-31,1,Vente,142600.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,758,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,1,2017,
2587181,2017-1079687,2017-01-31,1,Vente,142600.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,564,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,1,2017,
2587199,2017-1079699,2017-01-13,1,Vente,307540.0,24.0,,RUE DES LABOURS,0079,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0172,,,,,,,,,,,,,0,1.0,Maison,77.0,4.0,S,sols,,,173.0,2.81191,48.86466,1,2017,3994.025974025974
2587225,2017-1079715,2017-01-18,1,Vente,157900.0,3.0,B,RUE DES FERMES,0064,77700.0,77268,Magny-le-Hongre,77,,,772680000B0819,,,87,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.812748,48.865878,1,2017,
2587226,2017-1079715,2017-01-18,1,Vente,157900.0,3.0,,RUE DES FERMES,0064,77700.0,77268,Magny-le-Hongre,77,,,772680000B0819,,,103,38.0,,,,,,,,,1,2.0,Appartement,41.0,2.0,,,,,,2.812748,48.865878,1,2017,3851.2195121951218
2587253,2017-1079731,2017-01-16,1,Vente,132332.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,1132,19.1,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,2.820674,48.862311,1,2017,6964.8421052631575
2587254,2017-1079732,2017-01-10,1,Vente,134025.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,714,19.2,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,2.820674,48.862311,1,2017,7053.9473684210525
2587266,2017-1079739,2017-01-13,1,Vente,129000.0,9001.0,P,RUE D AMSTERDAM,0013,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,61,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.76756,48.853979,1,2017,
2587267,2017-1079739,2017-01-13,1,Vente,129000.0,34.0,,RUE DE LA CHARBONNIERE,0077,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,374,34.03,,,,,,,,,1,2.0,Appartement,34.0,3.0,,,,,,2.76756,48.853979,1,2017,3794.1176470588234
2587295,2017-1079753,2017-01-10,1,Vente,137900.0,1.0,,RUE DE COPENHAGUE,0097,77144.0,77307,Montévrain,77,,,77307000ZA0330,,,218,,,,,,,,,,1,2.0,Appartement,40.0,2.0,,,,,,2.763732,48.858075,1,2017,3447.5
2587296,2017-1079753,2017-01-10,1,Vente,137900.0,1.0,,RUE DE COPENHAGUE,0097,77144.0,77307,Montévrain,77,,,77307000ZA0330,,,239,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.763732,48.858075,1,2017,
2587299,2017-1079755,2017-01-25,1,Vente,139000.0,38.0,,CRS DE LA GARONNE,0114,77700.0,77449,Serris,77,,,77449000AC0210,,,33,35.09,,,,,,,,,1,2.0,Appartement,35.0,2.0,,,,,,2.786107,48.855312,1,2017,3971.4285714285716
2587300,2017-1079755,2017-01-25,1,Vente,139000.0,38.0,P,CRS DE LA GARONNE,0114,77700.0,77449,Serris,77,,,77449000AC0210,,,121,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786107,48.855312,1,2017,
2587305,2017-1079759,2017-01-27,1,Vente,168000.0,3.0,B,RUE DES FERMES,0064,77700.0,77268,Magny-le-Hongre,77,,,772680000B0819,,,66,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.812748,48.865878,1,2017,
2587306,2017-1079759,2017-01-27,1,Vente,168000.0,3.0,,RUE DES FERMES,0064,77700.0,77268,Magny-le-Hongre,77,,,772680000B0819,,,116,44.59,,,,,,,,,1,2.0,Appartement,44.0,2.0,,,,,,2.812748,48.865878,1,2017,3818.181818181818
2587321,2017-1079769,2017-02-06,1,Vente,445000.0,4.0,,RUE DE L ENGRAIN,0063,77700.0,77268,Magny-le-Hongre,77,,,77268000ZA0248,,,,,,,,,,,,,0,1.0,Maison,105.0,5.0,S,sols,,,365.0,2.812183,48.878515,2,2017,4238.0952380952385
2587346,2017-1079782,2017-02-03,1,Vente,350022.8,1.0,,RUE DE LA TRAVOCHEE,0215,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0100,,,,,,,,,,,,,0,1.0,Maison,138.0,5.0,S,sols,,,277.0,2.824336,48.852644,2,2017,2536.3971014492754
2587391,2017-1079804,2017-02-06,1,Vente,563200.0,17.0,,RUE DES BERDILLES,0033,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AO0196,,,,,,,,,,,,,0,1.0,Maison,158.0,5.0,S,sols,,,500.0,2.832532,48.857378,2,2017,3564.5569620253164
2587392,2017-1079804,2017-02-06,1,Vente,563200.0,17.0,,RUE DES BERDILLES,0033,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AO0196,,,,,,,,,,,,,0,1.0,Maison,158.0,5.0,AG,terrains d'agrément,PARC,Parc,679.0,2.832532,48.857378,2,2017,3564.5569620253164
2587398,2017-1079808,2017-02-01,1,Vente,200000.0,46.0,,RUE EMILE CLOUD,0100,77700.0,77449,Serris,77,,,774490000B1146,,,117,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787261,48.848767,2,2017,
2587399,2017-1079808,2017-02-01,1,Vente,200000.0,96.0,,BD DU CHAMP DU MOULIN,0032,77700.0,77449,Serris,77,,,774490000B1146,,,145,60.06,,,,,,,,,1,2.0,Appartement,61.0,3.0,,,,,,2.787261,48.848767,2,2017,3278.688524590164
2587403,2017-1079810,2017-01-27,1,Vente,160000.0,2.0,B,CRS DE L ELBE,0085,77700.0,77449,Serris,77,,,77449000AC0323,,,134,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786552,48.857418,1,2017,
2587404,2017-1079810,2017-01-27,1,Vente,160000.0,2.0,,CRS DE L ELBE,0085,77700.0,77449,Serris,77,,,77449000AC0323,,,46,37.0,,,,,,,,,1,2.0,Appartement,37.0,2.0,,,,,,2.786552,48.857418,1,2017,4324.324324324324
2587440,2017-1079828,2017-01-25,1,Vente,290000.0,18.0,,ALL GDE ALL VAPILLON,0300,77700.0,77449,Serris,77,,,77449000AE0241,,,,,,,,,,,,,0,1.0,Maison,77.0,4.0,S,sols,,,137.0,2.781238,48.846263,1,2017,3766.2337662337663
2587477,2017-1079844,2017-01-31,1,Vente,133070.0,7.0,,CRS DE LA GARONNE,0114,77700.0,77449,Serris,77,,,77449000AC0240,,,564,18.0,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,18.0,0.0,,,,,,2.784868,48.855823,1,2017,7392.777777777777
2587478,2017-1079844,2017-01-31,1,Vente,133070.0,7.0,,CRS DE LA GARONNE,0114,77700.0,77449,Serris,77,,,77449000AC0240,,,538,18.56,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,18.0,0.0,,,,,,2.784868,48.855823,1,2017,7392.777777777777
2587498,2017-1079853,2017-01-26,1,Vente,221200.0,11.0,,RUE DE LA DHUIS,0160,77700.0,77111,Chessy,77,,,77111000AE0727,,,17,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.764777,48.88089,1,2017,
2587499,2017-1079853,2017-01-26,1,Vente,221200.0,11.0,,RUE DE LA DHUIS,0160,77700.0,77111,Chessy,77,,,77111000AE0727,,,1,58.7,6,,,,,,,,2,2.0,Appartement,59.0,3.0,,,,,,2.764777,48.88089,1,2017,3749.1525423728813
2587500,2017-1079853,2017-01-26,1,Vente,221200.0,11.0,,RUE DE LA DHUIS,0160,77700.0,77111,Chessy,77,,,77111000AE0727,,,10,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.764777,48.88089,1,2017,
2587502,2017-1079855,2017-01-24,1,Vente,215000.0,9001.0,,ALL DES GASSETS,0117,77700.0,77449,Serris,77,,,77449000AD0477,,,119,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786353,48.848775,1,2017,
2587503,2017-1079855,2017-01-24,1,Vente,215000.0,37.0,,RUE EMILE CLOUD,0100,77700.0,77449,Serris,77,,,77449000AD0477,,,23,67.0,,,,,,,,,1,2.0,Appartement,66.0,3.0,,,,,,2.786353,48.848775,1,2017,3257.5757575757575
2587556,2017-1079880,2017-01-10,1,Vente,136913.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,1009,19.6,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,2.820674,48.862311,1,2017,7205.9473684210525
2587571,2017-1079891,2017-01-18,1,Vente,239860.0,4.0,,RUE BOUCLE DES HESPERIDES,0150,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0698,,,101,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.812642,48.871563,1,2017,
2587572,2017-1079891,2017-01-18,1,Vente,239860.0,107.0,,RUE DES LABOURS,0079,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0698,,,33,59.77,,,,,,,,,1,2.0,Appartement,59.0,3.0,,,,,,2.812642,48.871563,1,2017,4065.423728813559
